,date,stlouis,chester,capegir,wickliffe,hickman,newmadrid,tipton,caruthers,osceola,memphis,mhoonl,helena,friarsp,rosedale,arkcity,greenville,lakeprov,vicksburg,natchez
8948,2024-06-24,398.83,362.14000000000004,333.56,293.43,282.71999999999997,269.71,263.46000000000004,252.17000000000002,219.51,191.16,171.01,160.06,154.87,123.27,114.46000000000001,104.28,87.19,72.97,54.42999999999999
8949,2024-06-25,398.75,362.48,333.91,292.75,282.62,270.08,263.93,252.46,218.83,190.15,170.2,159.34,154.23,122.97,114.23,103.87,86.47,72.03999999999999,53.14
8950,2024-06-26,398.29999999999995,362.3,334.15,294.16,283.40999999999997,270.19,263.84000000000003,252.23000000000002,218.96,189.93,169.56,158.60000000000002,,122.17,113.64,103.33,86.02000000000001,71.37,52.019999999999996
8951,2024-06-27,398.21,362.14000000000004,334.18,294.74,284.65999999999997,271.57,265.15000000000003,253.26,219.12,189.95,169.45999999999998,158.45000000000002,153.31,121.21,112.85000000000001,102.07,85.14,70.83,51.09
8952,2024-06-28,398.03,361.97,333.93,293.95000000000005,284.02,271.34999999999997,265.26,253.64000000000001,220.18,190.59,169.82999999999998,158.63000000000002,153.39,120.7,112.22,101.64999999999999,84.4,69.93,50.12
8953,2024-06-29,399.54999999999995,362.24,333.78,293.38000000000005,283.25,270.66999999999996,264.6,253.15,220.18,191.25,170.60999999999999,159.3,154.04,120.95,112.33000000000001,101.53,83.86,69.07,49.230000000000004
8954,2024-06-30,401.58,363.94,334.67,294.66,283.64,270.46,264.19,252.72,219.71,190.93,170.67,159.64000000000001,,121.31,112.56,101.87,83.84,68.88,48.57
8955,2024-07-01,402.46,365.26,335.94,294.45000000000005,284.58,271.75,265.54,253.6,219.6,190.48,170.31,159.37,154.19,121.55,112.82000000000001,101.85,84.01,68.97,48.209999999999994
8956,2024-07-02,402.37,365.65000000000003,336.69,295.65000000000003,285.38,271.99,265.62,253.8,220.34,191.0,170.32999999999998,159.17000000000002,153.89,121.77,112.95,102.14999999999999,84.19,69.0,48.14
8957,2024-07-03,402.84999999999997,365.8,336.85,296.11,286.07,272.87,266.57,254.47,220.8,191.59,170.85,159.52,154.26,121.27,112.46000000000001,101.75,84.02000000000001,69.03999999999999,48.099999999999994
8958,2024-07-04,406.95,366.76,337.25,296.42,286.57,273.28,267.15000000000003,254.97,221.58,192.22,171.39,160.0,154.7,122.02,113.12,102.27,83.99000000000001,68.8,47.9
8959,2024-07-05,410.65999999999997,370.78000000000003,339.55,297.73,287.34999999999997,273.81,267.56,255.33,222.22,192.98,172.10999999999999,160.74,155.4,121.87,112.94,102.13,84.27000000000001,69.00999999999999,47.8
8960,2024-07-06,411.81,372.91,341.97,301.05,291.21999999999997,276.90999999999997,270.17,256.98,222.92000000000002,193.56,172.89,161.45000000000002,156.09,122.39,113.31,102.41999999999999,84.44,69.24,47.87
8961,2024-07-07,411.32,373.79,343.44,301.96000000000004,292.43,278.51,272.04,259.09000000000003,225.63,195.46,174.13,162.48000000000002,156.97,122.81,113.58000000000001,102.78,84.73,69.56,48.0
8962,2024-07-08,410.89,373.74,344.07,302.55,293.03999999999996,279.26,272.91,259.99,227.43,197.75,176.69,164.65,159.0,124.0,114.30000000000001,103.3,85.11,69.68,48.19
8963,2024-07-09,411.01,373.61,344.12,303.0,293.58,279.78999999999996,273.25,260.51,228.34,199.02,178.54,166.61,160.91,126.2,115.77000000000001,104.44,85.98,70.17,48.42
8964,2024-07-10,411.76,374.41,344.45,303.31,293.96,280.15,273.72,260.88,229.01,199.82,179.64,167.82000000000002,162.12,128.45,117.85000000000001,107.03999999999999,88.05,71.72,49.19
8965,2024-07-11,411.13,374.74,344.9,303.28000000000003,294.13,280.33,273.91,261.14,229.44,200.32,180.45,168.71,163.03,129.42,118.76,108.3,89.86,73.65,50.65
8966,2024-07-12,409.78999999999996,374.13,344.97,303.52000000000004,294.25,280.4,273.87,261.17,229.52,200.62,180.89,169.26000000000002,163.59,130.14,119.49000000000001,109.16999999999999,90.92,74.95,52.209999999999994
8967,2024-07-13,408.22999999999996,373.07000000000005,344.49,304.08000000000004,294.82,280.89,274.33,261.44,229.64,200.72,181.07,169.48000000000002,163.89,130.55,119.84,109.66,91.7,75.94,53.44
8968,2024-07-14,406.89,371.95000000000005,343.6,303.23,294.15999999999997,280.58,274.17,261.48,229.92000000000002,200.94,181.26999999999998,169.66000000000003,164.02,130.93,120.27000000000001,110.05,92.24000000000001,76.65,54.42
8969,2024-07-15,406.01,370.53000000000003,342.44,302.6,293.54999999999995,280.03,273.61,261.01,229.61,200.94,181.44,169.82000000000002,164.23,131.14,120.45,110.33,92.6,77.25999999999999,55.260000000000005
8970,2024-07-16,405.62,369.58000000000004,,301.52000000000004,292.43,279.08,272.83,260.36,229.08,200.47,181.17,169.68,164.12,131.41,120.73,110.57,92.85,77.41,55.72
8971,2024-07-17,407.65999999999997,371.45000000000005,,300.71000000000004,291.51,278.2,271.92,259.57,228.2,199.76,180.6,169.21,163.77,131.29,120.77000000000001,110.75,93.23,77.86,56.06
8972,2024-07-18,407.22999999999996,371.96000000000004,,301.58000000000004,292.21999999999997,278.44,272.07,259.41,227.34,199.03,179.76,168.53,163.09,131.19,120.74000000000001,110.71,93.31,78.09,56.349999999999994
8973,2024-07-19,406.5,371.26,,302.24,292.75,278.90999999999997,272.41,259.8,227.56,198.65,179.12,167.75,162.36,130.57999999999998,120.27000000000001,110.25,93.25,78.28999999999999,56.55
8974,2024-07-20,405.65,370.42,,301.95000000000005,292.66999999999996,279.0,272.66,260.09000000000003,228.06,198.92000000000002,179.1,167.59,162.11,130.01,119.78,109.94,92.81,78.08,56.66
8975,2024-07-21,404.87,369.59000000000003,,301.87,292.63,278.9,272.52,259.92,228.12,199.17000000000002,179.35999999999999,167.83,162.31,129.75,119.57000000000001,109.74,92.51,77.63,56.58
8976,2024-07-22,404.21,368.66,,299.52000000000004,290.9,278.03,271.94,259.65,227.97,199.15,179.45,167.93,162.45,129.63,119.29,109.38,92.13,77.31,56.28
8977,2024-07-23,403.44,367.58000000000004,,299.90000000000003,290.41999999999996,276.86,270.7,258.34000000000003,226.99,198.68,179.34,167.9,162.43,130.0,119.59,109.50999999999999,92.08,77.17,55.989999999999995
8978,2024-07-24,402.75,366.66,338.78,299.53000000000003,290.49,277.02,270.78000000000003,258.25,226.16,197.63,178.31,167.16000000000003,161.8,129.57,119.29,109.1,92.0,76.92,55.730000000000004
8979,2024-07-25,402.09999999999997,366.02000000000004,337.95,297.62,288.46,275.59999999999997,269.58,257.6,225.94,197.28,177.67,166.43,161.01,128.89,118.9,108.84,91.78,76.9,55.760000000000005
8980,2024-07-26,401.38,365.34000000000003,337.22,297.91,288.56,275.14,268.93,256.8,224.8,196.52,177.18,166.05,160.67,128.63,118.59,108.57,91.31,76.52,55.620000000000005
8981,2024-07-27,400.78,364.78000000000003,336.66,297.34000000000003,287.81,274.57,268.47,256.45,224.3,195.79,176.26,165.21,159.88,127.97,118.08000000000001,108.16999999999999,91.01,76.22999999999999,55.489999999999995
8982,2024-07-28,400.11,364.12,336.07,297.98,288.18,274.60999999999996,268.45,256.25,223.76,195.23,175.56,164.41000000000003,159.19,127.03999999999999,117.41,107.49,90.43,75.74,55.31999999999999
8983,2024-07-29,399.14,363.35,335.5,296.47,287.24,274.37,268.36,256.41,223.82,195.05,175.10999999999999,163.89000000000001,158.65,126.53,116.85000000000001,106.78,89.66,75.1,54.730000000000004
8984,2024-07-30,398.46,362.76,334.88,295.95000000000005,286.39,273.26,267.17,255.46,223.35,194.86,174.93,163.71,158.41,126.15,116.48,106.28,89.07000000000001,74.41,54.03999999999999
8985,2024-07-31,397.03999999999996,361.90000000000003,334.29,295.05,285.5,272.64,266.61,254.89000000000001,222.41,194.04,174.35999999999999,163.19,157.98,125.89,116.26,106.08,88.67,73.99,53.41
8986,2024-08-01,396.32,360.86,333.53,296.04,285.97999999999996,272.5,266.3,254.45,221.67000000000002,193.26,173.42,162.35000000000002,157.2,125.2,115.76,105.46,88.28,73.64,52.86
8987,2024-08-02,396.29999999999995,360.44,332.99,295.23,285.40999999999997,272.44,266.36,254.64000000000001,221.56,192.7,172.6,161.53,156.45,124.3,115.12,104.88,87.63,72.91,52.26
8988,2024-08-03,396.81,360.6,332.84,296.54,286.57,273.02,266.73,254.66,221.35,192.62,172.45,161.14000000000001,155.97,123.44,114.36,104.11,86.91,72.37,51.64
8989,2024-08-04,396.63,360.88,332.96,295.75,286.15999999999997,273.09,267.01,255.11,221.78,192.68,172.29999999999998,160.91000000000003,155.79,122.65,113.77000000000001,103.47,86.19,71.56,50.9
8990,2024-08-05,394.51,359.89000000000004,332.85,295.17,285.19,272.19,266.16,254.53,221.82,192.99,172.53,161.10000000000002,155.87,122.48,113.48,102.91999999999999,85.49000000000001,70.92,50.129999999999995
8991,2024-08-06,392.66999999999996,358.20000000000005,331.6,294.5,285.04999999999995,272.09,265.97,254.31,221.21,192.63,172.48999999999998,161.22,155.98,122.77,113.56,102.57,85.16,70.38,49.43
8992,2024-08-07,391.07,356.26,330.04,293.01000000000005,283.58,271.06,264.96000000000004,253.59,220.79,192.2,172.01999999999998,160.78,155.67,122.82,113.68,103.05,85.17,69.99,48.989999999999995
8993,2024-08-08,389.7,354.87,328.51,291.95000000000005,282.02,269.52,263.47,252.42000000000002,219.99,191.52,171.48,160.37,155.25,122.22,113.24000000000001,102.57,85.0,70.1,48.72
8994,2024-08-09,389.90999999999997,354.31,327.38,291.08000000000004,280.78,268.37,262.26,251.33,218.69,190.38,170.53,159.56,154.54,121.64,112.84,102.19,84.68,69.75999999999999,48.480000000000004
8995,2024-08-10,388.71,353.77000000000004,327.04,291.31,280.56,267.71,261.47,250.45,217.62,189.14000000000001,169.26999999999998,158.41000000000003,153.45,120.73,112.24000000000001,101.47,84.13,69.36,48.14
8996,2024-08-11,388.44,353.07,326.28,289.55,279.78,267.38,261.23,250.2,216.89000000000001,188.1,168.16,157.27,152.31,119.62,111.42,100.85,83.39,68.71,47.68
8997,2024-08-12,387.60999999999996,352.66,325.87,287.75,277.53,265.43,259.47,249.0,216.36,187.47,167.35,156.47,151.42,118.58,110.57000000000001,99.72,82.45,67.91,46.989999999999995
8998,2024-08-13,388.52,352.51,325.52,287.67,277.2,264.44,258.2,247.55,214.97,186.51,166.68,155.79000000000002,150.77,118.88,110.75,99.64,81.72,67.00999999999999,46.2
8999,2024-08-14,387.72999999999996,352.74,325.6,288.33000000000004,277.13,264.07,257.64,247.08,213.89000000000001,185.19,165.4,154.74,149.82,117.8,109.95,98.96,81.48,66.65,45.56
9000,2024-08-15,387.53999999999996,352.34000000000003,325.48,287.88000000000005,277.44,264.62,258.16,247.17000000000002,213.39000000000001,184.37,164.38,154.3,148.71,116.35,108.91000000000001,97.94999999999999,80.65,65.97,45.06
9001,2024-08-16,387.13,352.02000000000004,325.46,286.23,275.84999999999997,263.65999999999997,257.55,246.96,213.51,184.12,163.81,152.99,148.03,115.63,108.30000000000001,97.12,79.53,65.05,44.349999999999994
9002,2024-08-17,387.56,351.94,324.93,286.13000000000005,275.38,262.62,256.3,245.86,213.01,183.98,163.67,152.76000000000002,147.75,114.39999999999999,106.99000000000001,96.07,78.53,64.1,43.45
9003,2024-08-18,388.59,352.81,324.95,285.79,274.96,262.41999999999996,256.06,245.46,212.09,183.2,163.15,152.34,147.39,114.11,106.68,95.27,77.55,62.97,42.599999999999994
9004,2024-08-19,389.13,353.08000000000004,325.62,285.52000000000004,274.84,262.28,255.88,245.21,211.59,182.52,162.34,151.57000000000002,146.74,114.64999999999999,107.24000000000001,95.39999999999999,77.2,62.48,41.68
9005,2024-08-20,389.97999999999996,353.53000000000003,325.98,285.45000000000005,274.59,262.12,255.65,245.06,211.34,182.15,161.76,150.99,146.15,113.53999999999999,106.52000000000001,95.21,77.45,62.36,41.19
9006,2024-08-21,390.22999999999996,354.07,326.51,287.32000000000005,275.55,262.18,255.60000000000002,244.79,211.16,181.85,161.48,150.77,145.8,112.7,105.64,94.08,76.44,61.87,40.93
9007,2024-08-22,388.03,353.56,326.82,286.99,276.37,263.38,256.85,245.79,211.27,181.68,161.34,150.51000000000002,145.58,112.3,105.4,93.72999999999999,75.73,61.04,40.379999999999995
9008,2024-08-23,386.28,351.97,325.98,287.05,276.65,263.59999999999997,257.05,246.13,211.98,182.26,161.35,150.44,145.42,111.78999999999999,104.99000000000001,93.07,75.09,60.5,39.76
9009,2024-08-24,384.2,350.43,324.57,286.14000000000004,275.76,263.38,257.02,246.35,212.43,182.81,161.94,150.85000000000002,145.81,111.8,104.74000000000001,92.69,74.74000000000001,59.98,39.18
9010,2024-08-25,385.57,349.58000000000004,323.13,284.89000000000004,274.45,262.21999999999997,255.92000000000002,245.52,212.34,183.03,162.31,151.18,146.17,112.11,104.85000000000001,92.82,74.5,59.629999999999995,38.69
9011,2024-08-26,384.18,349.75,322.9,283.97,273.38,261.08,254.79000000000002,244.48,211.45,182.61,162.25,151.29000000000002,146.29,112.38,105.17,93.38,74.56,59.5,38.37
9012,2024-08-27,383.3,348.72,322.53,282.96000000000004,272.26,260.07,253.84,243.59,210.43,181.68,161.51999999999998,150.79000000000002,145.85999999999999,112.3,105.23,93.41,74.75,59.62,38.33
9013,2024-08-28,383.35999999999996,348.16,321.73,282.40000000000003,271.31,259.08,252.74,242.58,209.39000000000001,180.68,160.6,149.94,145.08,112.13,105.05000000000001,93.5,74.87,59.67,38.349999999999994
9014,2024-08-29,382.59999999999997,348.11,321.29,282.21000000000004,271.09,258.55,252.05,241.94,208.39000000000001,179.67,159.63,149.05,144.26,111.24,104.48,92.66,74.62,59.699999999999996,38.36
9015,2024-08-30,381.06,347.03000000000003,321.11,282.40000000000003,270.78,258.18,251.73000000000002,241.54,207.82,178.83,158.64,148.12,143.38,110.34,103.7,91.78999999999999,73.88,59.199999999999996,38.32
9016,2024-08-31,382.96,346.87,320.13,282.36,270.59999999999997,257.88,251.57000000000002,241.31,207.42,178.41,158.01,147.42000000000002,142.67,109.08,102.96000000000001,91.07,73.08,58.629999999999995,37.97
9017,2024-09-01,383.21,347.68,320.47,282.5,271.09999999999997,258.34999999999997,251.78,241.35,207.2,178.04,157.56,146.94,142.28,108.34,102.23,90.35,72.33,57.69,37.32
9018,2024-09-02,383.37,347.75,320.93,281.72,270.76,258.39,251.83,241.47,207.38,177.98,157.4,146.66000000000003,141.94,107.84,101.72,89.5,71.19,56.86,36.54
9019,2024-09-03,383.21999999999997,347.82,321.11,280.84000000000003,269.52,257.53999999999996,251.22,241.21,207.49,178.16,157.35,146.62,141.87,107.45,101.39,89.14999999999999,70.58,56.089999999999996,35.71
9020,2024-09-04,383.16999999999996,347.74,321.11,282.02000000000004,270.12,257.13,250.5,240.4,206.92,177.92,157.38,146.70000000000002,141.94,107.3,101.24000000000001,88.75,70.21000000000001,55.599999999999994,35.15
9021,2024-09-05,382.68,347.73,320.98,282.14000000000004,270.8,257.94,251.4,240.8,206.38,177.3,156.97,146.39000000000001,141.66,107.62,101.4,88.94,70.14,55.3,34.68
9022,2024-09-06,382.07,347.5,320.85,281.43,270.15,257.78,251.44,241.13,206.86,177.28,156.6,145.9,141.24,107.22,101.23,89.13,70.45,55.36,34.59
9023,2024-09-07,381.78999999999996,346.66,320.58,281.29,269.76,257.21999999999997,250.75,240.67000000000002,206.85,177.53,156.7,145.89000000000001,141.22,106.52,100.74000000000001,88.50999999999999,69.88,55.26,34.47
9024,2024-09-08,382.03999999999996,346.31,320.02,280.16,268.85999999999996,256.75,250.41,240.29,206.39000000000001,177.31,156.79999999999998,146.05,141.3,106.22,100.39,87.92999999999999,69.32000000000001,54.78,34.269999999999996
9025,2024-09-09,382.03,346.40000000000003,319.84,281.06,268.66999999999996,256.06,249.74,239.70000000000002,205.94,176.95,156.41,145.74,141.06,105.85,100.13000000000001,87.66,68.64,54.43,33.9
9026,2024-09-10,382.26,346.66,319.96,280.32000000000005,268.93,256.5,250.12,239.83,205.42,176.41,155.95999999999998,145.41000000000003,140.73,105.63,99.93,87.53,68.61,53.96,33.54
9027,2024-09-11,380.63,346.34000000000003,320.14,279.16,267.40999999999997,255.48,249.31,239.48,205.59,176.22,155.68,144.98000000000002,140.35999999999999,105.32,99.71000000000001,87.32,68.12,53.65,33.269999999999996
9028,2024-09-12,380.77,345.35,319.45,280.76000000000005,268.83,255.73999999999998,249.10000000000002,238.88,204.94,176.16,155.51,144.8,140.23,105.21,99.58,87.14,68.24000000000001,53.58,33.23
9029,2024-09-13,381.12,345.29,318.85,280.89000000000004,268.7,256.14,249.87,239.70000000000002,205.27,177.22,156.60999999999999,145.51000000000002,140.71,105.46,99.66000000000001,87.47,68.02,53.86,33.89
9030,2024-09-14,380.74,345.45000000000005,318.91,281.55,269.69,256.81,250.32000000000002,240.07,205.82,176.78,156.73999999999998,146.42000000000002,141.60999999999999,106.27,100.12,87.61999999999999,68.24000000000001,54.14,33.91
9031,2024-09-15,380.81,345.33000000000004,318.83,280.83000000000004,269.71,257.4,251.01000000000002,240.59,206.41,176.88,156.51999999999998,146.36,141.6,106.85,100.65,88.11999999999999,68.62,54.589999999999996,33.86
9032,2024-09-16,380.91999999999996,345.45000000000005,318.75,280.18,268.46999999999997,256.34999999999997,250.07000000000002,240.22,207.0,178.39000000000001,157.45,146.86,142.01,107.06,100.79,88.39999999999999,69.21000000000001,55.0,34.09
9033,2024-09-17,379.71999999999997,345.11,318.76,282.35,270.24,256.88,250.12,239.75,206.46,177.83,157.95999999999998,147.73000000000002,142.76,107.57,101.11,88.55,69.7,55.239999999999995,34.33
9034,2024-09-18,379.31,344.36,318.27,279.31,267.89,256.31,250.35000000000002,240.4,206.37,177.14000000000001,157.29999999999998,147.39000000000001,142.6,108.47,101.69000000000001,89.16,70.03,55.51,34.5
9035,2024-09-19,378.94,343.99,317.67,280.26000000000005,268.32,255.61999999999998,249.27,239.16,205.94,177.15,157.06,146.99,142.22,108.06,101.78,89.66,70.69,55.949999999999996,34.7
9036,2024-09-20,378.88,343.71000000000004,317.31,277.95000000000005,266.76,255.14,248.89000000000001,239.16,205.16,176.36,156.57999999999998,146.62,141.8,107.91,101.51,89.27,70.71000000000001,56.32,35.08
9037,2024-09-21,378.81,343.70000000000005,317.04,277.66,265.64,253.51999999999998,247.43,237.9,204.66,175.9,155.81,145.85000000000002,141.16,107.57,101.4,89.32,70.57000000000001,56.339999999999996,35.22
9038,2024-09-22,379.2,343.65000000000003,316.99,277.58000000000004,265.52,253.21999999999997,247.07000000000002,237.23,203.48,175.05,155.2,145.20000000000002,140.56,106.74,100.7,88.59,69.93,56.17,35.23
9039,2024-09-23,380.16999999999996,344.36,317.03,279.6,266.58,253.45,247.08,237.06,202.8,174.15,154.16,144.20000000000002,139.7,105.99,100.23,88.28,69.61,55.739999999999995,35.05
9040,2024-09-24,381.37,345.59000000000003,318.09,279.04,267.35999999999996,254.99999999999997,248.59,238.13,202.95,173.73,153.38,143.19,138.84,105.21,99.62,87.75999999999999,68.9,55.06,34.62
9041,2024-09-25,382.24,346.58000000000004,319.12,281.79,268.90999999999997,255.66,249.05,238.62,203.83,174.22,153.29,142.78,138.41,104.34,98.83,86.53,68.12,54.339999999999996,34.01
9042,2024-09-26,381.39,346.77000000000004,319.99,283.3,270.74,257.59,250.97,240.17000000000002,204.62,174.88,153.79999999999998,143.24,138.62,103.74,98.32000000000001,85.94,67.18,53.51,33.42
9043,2024-09-27,381.07,346.36,319.98,285.04,273.21999999999997,259.65,252.89000000000001,241.87,206.28,176.04,154.68,143.79000000000002,139.12,104.11,98.34,85.91,66.58,52.8,32.72
9044,2024-09-28,381.53999999999996,347.67,320.83,290.72,277.85999999999996,262.8,255.88,243.99,208.71,179.07,156.93,145.52,140.52,104.88,98.82000000000001,86.5,66.61,52.39,32.18
9045,2024-09-29,380.84,347.19,321.49,292.61,281.81,267.93,261.03000000000003,248.68,212.02,180.85,159.35999999999999,148.18,142.99,106.63,100.01,87.44,67.11,52.769999999999996,31.919999999999998
9046,2024-09-30,380.69,346.19,320.72,293.72,283.34,269.81,263.29,251.38,216.03,184.37,162.1,150.45000000000002,145.13,108.71,101.59,88.86999999999999,68.73,53.65,32.16
9047,2024-10-01,380.08,345.65000000000003,319.9,294.15000000000003,284.03,270.88,264.58,252.79,218.29,187.71,165.68,153.73000000000002,148.28,111.77,103.79,90.94999999999999,70.63,55.07,32.92
9048,2024-10-02,379.03999999999996,344.72,319.29,293.3,283.63,270.96,264.8,253.2,219.48,189.67,168.31,156.47,151.04,114.7,106.11,93.33,73.3,57.15,34.239999999999995
9049,2024-10-03,378.7,343.92,318.46,292.06,282.14,269.78999999999996,263.63,252.6,219.67,190.49,169.79,158.18,152.81,117.05,108.11,96.02,76.02,59.489999999999995,36.239999999999995
9050,2024-10-04,378.08,343.51,317.72,290.29,280.5,268.43,262.47,251.54,218.85,190.22,170.04999999999998,158.76000000000002,153.43,118.8,109.60000000000001,97.75,78.21000000000001,62.06,38.349999999999994
9051,2024-10-05,378.34,343.16,317.03,287.75,278.0,266.27,260.41,249.94,217.61,189.28,169.47,158.29000000000002,153.13,119.49,110.46000000000001,98.89,80.02,63.9,40.489999999999995
9052,2024-10-06,378.21999999999997,343.31,316.73,286.70000000000005,276.05,263.99,258.08,247.82,215.93,187.8,168.23,157.32000000000002,152.26,119.17,110.49000000000001,99.44,80.82000000000001,65.34,42.16
9053,2024-10-07,378.31,343.02000000000004,316.65,286.91,275.9,263.25,256.98,246.44,213.98,185.84,166.54999999999998,155.79000000000002,150.86,118.17,109.87,98.75,80.89,65.85,43.3
9054,2024-10-08,378.12,343.05,316.49,285.81,275.26,262.95,256.72,246.09,212.75,184.13,164.69,154.0,149.17,116.92,108.93,97.88,80.33,65.44,43.68
9055,2024-10-09,378.15,342.82,316.41,284.44000000000005,273.94,261.91999999999996,255.78,245.36,212.27,183.25,163.28,152.59,147.69,115.28,107.71000000000001,96.86,79.31,64.74,43.59
9056,2024-10-10,378.28,342.8,316.2,283.87,272.87,260.45,254.33,244.04,211.31,182.51,162.54,151.71,146.73,113.84,106.4,95.27,77.96000000000001,63.78,42.959999999999994
9057,2024-10-11,378.05,343.15000000000003,316.16,282.11,271.4,259.38,253.26000000000002,243.03,210.16,181.42,161.59,150.89000000000001,145.98,112.86,105.60000000000001,94.33,76.71000000000001,62.489999999999995,42.06
9058,2024-10-12,377.02,342.96000000000004,316.23,281.67,270.13,257.84999999999997,251.76000000000002,241.83,209.03,180.27,160.41,149.84,144.93,111.69,104.71000000000001,93.21,75.60000000000001,61.42,41.01
9059,2024-10-13,376.78,342.19,315.88,281.68,269.97999999999996,257.32,251.11,241.0,207.74,179.04,159.14,148.69,143.87,110.74,103.93,92.39,74.60000000000001,60.269999999999996,39.989999999999995
9060,2024-10-14,376.82,341.65000000000003,315.26,280.53000000000003,269.26,257.01,250.77,240.68,206.95,178.01,157.92,147.47,142.73,109.36,102.92,91.19,73.61,59.29,39.07
9061,2024-10-15,376.94,341.55,314.97,279.88000000000005,268.65999999999997,256.34,250.05,240.02,206.5,177.4,157.19,146.57000000000002,141.83,108.06,101.86,90.11,72.22,58.31,38.22
9062,2024-10-16,377.24,341.5,314.85,280.20000000000005,268.06,255.51999999999998,249.26000000000002,239.31,205.79,176.85,156.47,145.93,141.19,106.96,100.86,89.00999999999999,71.17,57.0,37.14
9063,2024-10-17,377.88,341.84000000000003,314.79,279.74,268.5,256.09,249.69,239.42000000000002,205.14000000000001,176.13,155.88,145.34,140.59,106.11,100.22,88.17999999999999,69.95,55.86,35.989999999999995
9064,2024-10-18,378.07,342.41,315.3,279.82000000000005,267.89,255.54,249.32000000000002,239.19,205.17,175.81,155.19,144.75,140.05,105.63,99.93,87.6,69.0,54.949999999999996,35.019999999999996
9065,2024-10-19,377.84,342.64000000000004,315.71,279.58000000000004,267.64,255.29,249.05,238.91,205.02,175.72,155.01,144.46,139.76,104.77,99.22,87.14,68.38,54.269999999999996,34.16
9066,2024-10-20,377.46999999999997,342.48,315.81,279.75,268.05,255.45999999999998,249.11,238.84,204.68,175.5,155.01,144.31,139.63,104.36,98.78,86.69999999999999,67.47,53.55,33.47
9067,2024-10-21,377.46999999999997,342.23,315.6,280.27000000000004,267.83,255.17,248.88,238.86,204.68,175.3,154.54999999999998,144.0,139.39,104.05,98.51,86.31,66.88,52.949999999999996,32.84
9068,2024-10-22,377.33,342.26,315.43,279.48,268.02,255.77999999999997,249.26000000000002,239.02,204.62,175.26,154.5,143.89000000000001,139.25,103.72,98.25,85.94999999999999,66.51,52.43,32.31
9069,2024-10-23,377.08,342.11,315.32,278.37,266.75,254.74999999999997,248.68,238.8,204.74,175.33,154.47,143.84,139.16,103.61,98.13000000000001,85.92999999999999,66.42,52.15,31.9
9070,2024-10-24,377.25,341.94,314.99,278.61,266.52,254.1,247.87,237.98,204.29,175.31,154.59,143.89000000000001,139.21,103.69,98.12,85.75999999999999,66.0,51.87,31.46
9071,2024-10-25,377.59999999999997,342.07,314.87,278.58000000000004,266.66999999999996,254.23,247.88,237.89000000000001,203.71,174.69,154.34,143.69,139.07,103.69,98.2,85.97999999999999,66.05,51.739999999999995,31.28
9072,2024-10-26,377.84,342.26,314.97,278.71000000000004,266.59,254.20999999999998,247.83,237.78,203.55,174.35,153.7,143.17000000000002,138.6,103.34,97.98,85.89,66.28,51.75,31.2
9073,2024-10-27,378.15999999999997,342.42,315.2,279.52000000000004,267.44,254.73,248.35000000000002,237.93,203.44,174.24,153.4,142.94,138.38,102.67999999999999,97.44000000000001,85.25,65.8,51.65,31.07
9074,2024-10-28,377.87,342.74,315.4,278.85,267.53999999999996,255.23999999999998,248.75,238.51,203.83,174.29,153.43,142.81,138.19,102.34,97.13000000000001,85.07,65.22,51.199999999999996,30.95
9075,2024-10-29,377.9,342.88,315.68,278.52000000000004,266.18,254.01,247.77,238.1,204.2,174.66,153.54,142.86,138.22,102.2,96.83,84.44999999999999,64.73,50.67,30.59
9076,2024-10-30,378.03,342.97,315.61,278.29,266.27,254.07999999999998,247.66,237.69,203.58,174.66,153.85,143.17000000000002,138.48,102.17,96.97,84.38,64.45,50.39,30.15
9077,2024-10-31,377.5,342.89000000000004,315.73,278.51000000000005,266.3,253.92,247.61,237.5,203.22,174.18,153.54999999999998,142.99,138.41,102.62,97.15,84.66,64.78,50.269999999999996,29.88
9078,2024-11-01,378.16999999999996,342.43,315.58,277.91,265.74,253.60999999999999,247.47,237.53,203.3,174.12,153.29999999999998,142.71,138.14,102.88,97.53,85.16,65.24000000000001,50.54,30.04
9079,2024-11-02,378.63,342.83000000000004,315.45,278.42,266.44,253.82999999999998,247.4,237.20000000000002,202.98,173.95,153.22,142.60000000000002,138.02,102.33,97.12,84.88,65.41,50.87,30.049999999999997
9080,2024-11-03,380.28999999999996,343.88,315.85,278.79,266.60999999999996,253.95999999999998,247.57000000000002,237.47,202.99,173.72,152.93,142.44,137.91,102.00999999999999,96.71000000000001,84.44,64.67,50.64,30.2
9081,2024-11-04,380.16999999999996,345.29,316.99,277.83000000000004,265.68,253.7,247.48000000000002,237.56,203.24,173.79,152.81,142.24,137.71,102.34,96.72,84.31,64.36,50.309999999999995,29.97
9082,2024-11-05,386.58,352.05,320.91,279.04,266.46999999999997,253.89999999999998,247.39000000000001,237.27,203.14,173.91,152.93,142.33,137.75,104.25,98.39,85.28999999999999,64.76,50.26,29.78
9083,2024-11-06,393.5,358.70000000000005,327.13,283.43,269.95,256.02,249.21,238.34,203.43,174.32,153.25,142.62,138.01,106.6,100.72,87.78999999999999,66.89,51.26,29.909999999999997
9084,2024-11-07,391.7,360.23,331.68,289.34000000000003,276.71,261.47999999999996,254.04000000000002,241.86,205.59,175.56,154.26,143.29000000000002,138.56,109.28999999999999,103.07000000000001,90.06,69.65,53.43,31.0
