,ID
591,UM_11_MVR_20240519_OT_6133_R
592,UM_SP_P02_20180516_CS_8190_8200
593,UM_14_MVR_20240530_OT_5206_L
594,UM_17_MVR_20211020_CS_45604570_21F
595,UM_SP_P5A_20190814_CS_7350_7360
596,UM_22_MVR_20240708_OT_3022_R
597,UM_14_MVR_19980922_CS_50275040_98B
598,UM_18_MVR_20240630_OT_4241_R
599,UM_SP_P07_20190625_CS_7130_7141
600,UM_17_MVR_20210620_CS_45504560_21A
601,UM_16_MVR_19970306_CS_46084624_97A
602,UM_17_MVR_20240614_OT_4480_R
603,UM_11_MVR_20110713_CS_59455960_11C
604,UM_14_MVR_20240603_OT_5010_R
605,UM_20_MVR_19980901_CS_36053617_98A
606,UM_14_MVR_20080923_CS_50305045_08B
607,UM_17_MVR_20070328_CS_43744380_07A
608,UM_11_MVR_20020828_CS_60806093_02B
609,UM_SL_P24_20230105_BD_2
610,UM_SL_DBC_20241001_AD_1
611,UM_SP_P04_20190730_CS_7940_7950
612,UM_03_UM3_20170607_CS
613,UM_22_MVR_20240709_OT_3145_C
614,UM_SP_P02_20170509_CS_8225_8235
615,UM_16_MVR_20120731_CS_47984805_12B
616,UM_16_MVR_20040811_CS_48004829_04B
617,UM_14_MVR_20170503_CS_50205032_17A
618,UM_14_MVR_20210825_CS_51575172_21B
619,UM_SP_P04_20220714_OT_7528_7530
620,UM_SP_P06_20170915_AD_7260_7262
621,UM_SP_P06_20210402_CS_7190_7200
622,UM_20_MVR_20110817_CS_34893495_11C
623,UM_SP_P08_20210427_CS_6880_6890
624,UM_18_MVR_20180926_CS_41444154_18B
625,UM_17_MVR_20210622_CS_44904510_21A
626,UM_SP_P08_20210602_AD_6864_6875
627,UM_13_MVR_20150915_CS_53105325_15C
628,UM_20_MVR_20030905_BD_36363639_03A
629,UM_SL_GTC_20201111_BD_1
630,UM_16_MVR_20190819_CS_47004715_19A
631,UM_SP_P10_20210701_CS_6170_6180
632,UM_SL_P24_20240619_AD_1
633,UM_SP_P5A_20150322_CS_7290_7300
634,UM_16_MVR_20170629_CS_47104730_17A
635,UM_21_MVR_20180501_CS_32723277_18A
636,UM_SL_ILC_20210728_BD_1
637,UM_11_MVR_20240518_OT_6091_R
638,UM_19_MVR_20140907_OT_3886_R
639,UM_04_UM4_20140225_CS
640,UM_SL_KBC_20170926_BD
641,UM_18_MVR_20110822_CS_42574277_11B
642,UM_20_MVR_20081104_BD_35303539_08B
643,UM_22_MVR_19980727_CS_31903205_98A
644,UM_SL_ILC_20131001_BD_1
645,UM_16_MVR_20240611_OT_4656_R
646,UM_SP_P04_20160801_CS_7590_7600
647,UM_22_MVR_20200916_CS_30603080_20B
648,UM_SP_P5A_20240816_AD_7310_7315
649,UM_SP_P06_20150914_CS_7180_7190
650,UM_16_MVR_20240611_OT_4652_L
651,UM_13_MVR_20150512_CS_53255337_15A
652,UM_11_MVR_20140521_OT_59595962_L
653,UM_SP_P05_20221024_CS_7450_7460
654,UM_16_MVR_20240607_OT_4799_R
655,UM_SL_P25_20190619_OT_1
656,UM_21_MVR_20190806_CS_33073328_19D
657,UM_SP_P06_20200416_CS_7230_7240
658,UM_12_MVR_20210802_AD_56025609_21F
659,UM_SL_DIC_20230112_BD_1
660,UM_SP_P07_20200513_BD_7074_7082
661,UM_SL_P25_20230322_BD_3
662,UM_SP_P04_20210409_CS_7900_7910
663,UM_16_MVR_20211020_CS_46054617_21C
664,UM_18_MVR_20020827_CS_41364139_02H
665,UM_SP_P01_20180424_CS_8490_8500
666,UM_SL_P26_20190306_BD
667,UM_SL_P25_20230614_BD_1
668,UM_SL_P25_20240930_BD_1
669,UM_SL_CRC_20220105_AD_1
670,UM_12_MVR_20240522_OT_5605_C
671,UM_16_MVR_20240607_OT_4765_C
672,UM_16_MVR_20220329_CS_47184733_22A
673,UM_11_MVR_20240517_OT_5988_L
674,UM_24_MVR_20200617_BD_30003010_20B
675,UM_11_MVR_20140514_OT_58605868_L
676,UM_SP_P02_20210421_CS_8200_8210
677,UM_18_MVR_20100504_CS_42494266_10A
678,UM_11_MVR_20240517_OT_6003_L
679,UM_11_MVR_20140517_OT_6052_R
680,UM_SP_P07_20190513_CS_7070_7080
681,UM_18_MVR_20140827_BD_41964203_14B
682,UM_17_MVR_20140620_OT_4527_L
683,UM_14_MVR_20240601_OT_5032_L
684,UM_18_MVR_20240620_OT_4260_R
685,UM_16_MVR_20100927_AD_47204723_10C
686,UM_14_MVR_20090708_CS_51355151_09A
687,UM_16_MVR_19981021_CS_45934600_98A
688,UM_SP_P03_20170614_CS_8020_8030
689,UM_22_MVR_20140726_OT_3059_L
690,UM_22_MVR_20140728_OT_3220_L
691,UM_SP_P08_20150325_CS_6930_6940
692,UM_13_MVR_20140610_OT_5237_R
693,UM_SP_P02_20150514_CS_8433_8440
694,UM_16_MVR_20030828_BD_48214829_03A
695,UM_SP_P05_20160817_CS_7430_7440
696,UM_SP_P10_20191125_CS_6152_6160
697,UM_SL_DIC_20221005_BD_1
698,UM_SL_CRC_20240822_BD_1
699,UM_16_MVR_20240610_OT_4693_L
700,UM_SL_RRC_20140818_BD_1
701,UM_13_MVR_20080807_BD_53175339_08B
702,UM_21_MVR_20180809_CS_33673384_18B
703,UM_SP_P03_20161013_CS_8020_8030
704,UM_21_MVR_20140618_CS_33673382_14A
705,UM_19_MVR_20120905_CS_38923897_12C
706,UM_SL_KBC_20201222_BD_1
707,UM_SP_P07_20180521_CS_7025_7030
708,UM_SP_P04_20240710_CS_7590_7600
709,UM_SP_P02_20210816_CS_8200_8210
710,UM_SP_P04_20180810_CS_7620_7630
711,UM_SP_P10_20240408_CS_6190_6200
712,UM_SL_CRC_20190124_OT_1
713,UM_05_UM5_20130711_CS
714,UM_17_MVR_20140620_OT_4563_R
715,UM_SP_P08_20150327_CS_6880_6890
716,UM_SP_P05_20240515_CS_7440_7450
717,UM_20_MVR_20120828_BD_34833495_12D
718,UM_21_MVR_20240706_OT_3325_R
719,UM_SP_P10_20240730_CS_6170_6180
720,UM_SP_P03_20150715_CS_8120_8130
721,UM_11_MVR_20140516_OT_6004_L
722,UM_11_MVR_20070703_CS_59425958_07A
723,UM_14_MVR_20240917_CS_51555173_24B
724,UM_16_MVR_20240821_AD_47184733_24H
725,UM_SP_P10_20150328_CS_6259_6270
726,UM_19_MVR_20191204_CS_38403860_19A
727,UM_SL_ILC_20200130_OT_1
728,UM_SP_P08_20240919_BD_6865_6875
729,UM_13_MVR_20140908_OT_5291_R
730,UM_24_MVR_19971209_CS_30003011_97F
731,UM_SP_P10_20200924_CS_6320_6330
732,UM_17_MVR_20250313_CS_44584468_25A
733,UM_SP_P02_20210816_CS_8180_8190
734,UM_16_MVR_20240327_CS_46054616_24A
735,UM_15_MVR_19970410_CS_49224931_97A
736,UM_SP_P02_20180330_CS_8170_8180
737,UM_22_MVR_20030806_BD_31953206_03B
738,UM_SP_P09_20181115_CS_6750_6760
739,UM_SP_P05_20200403_CS_7420_7430
740,UM_11_MVR_20240611_CS_60386053_24B
741,UM_12_MVR_20140523_OT_5688_R
742,UM_SP_P05_20190506_CS_7400_7410
743,UM_22_MVR_20240709_OT_3127_R
744,UM_14_MVR_20240603_CS_50305045_24B
745,UM_21_MVR_20020805_CS_32723280_02B
746,UM_SP_P05_20171010_CS_7440_7450
747,UM_SP_P02_20190828_CS_8180_8190
748,UM_SP_P04_20240501_CS_7610_7620
749,UM_SP_P02_20190722_CS_8405_8415
750,UM_13_MVR_20180810_BD_52975305_18C
751,UM_SP_P04_20170605_CS_7610_7620
752,UM_SL_FCC_20240826_BD_1
753,UM_SP_P04_20181101_CS_7580_7590
754,UM_SP_P09_20200515_BD_6637_6648
755,UM_SP_P04_20240522_BD_7559_7568
756,UM_SL_DIC_20200905_BD_1
757,UM_12_MVR_20140522_OT_5808_R
758,UM_13_MVR_20140526_OT_5462_R
759,UM_SP_P01_20180424_CS_8500_8510
760,UM_SP_P06_20240418_CS_7220_7230
761,UM_21_MVR_20120412_CS_33203330_12C
762,UM_11_MVR_20240518_OT_6108_R
763,UM_20_MVR_20090614_BD_35053515_09B
764,UM_13_MVR_20140526_OT_5411_L
765,UM_SP_P10_20201007_CS_6230_6240
766,UM_SP_P03_20220817_AD_7990_8002
767,UM_SP_P04_20240717_CS_7620_7630
768,UM_22_MVR_20200212_CS_30403060_20A
769,UM_SL_FCC_20241125_BD_1
770,UM_SL_EPC_20221004_BD_1
771,UM_14_MVR_20140608_OT_5069_L
772,UM_SP_P10_20161110_AD_6181_6189
773,UM_12_MVR_20140523_OT_5732_C
774,UM_21_MVR_20160301_CS_33673382_16A
775,UM_SP_P04_20240828_CS_7940_7950
776,UM_16_MVR_20160308_CS_48224830_16A
777,UM_SL_CRC_20230706_BD_1
778,UM_03_UM3_20130430_CS
779,UM_SP_P06_20170605_CS_7220_7230
780,UM_06_UM6_20191216_CS
781,UM_12_MVR_19970722_CS_56005607_97A
782,UM_SP_P05_20191031_CS_7470_7480
783,UM_13_MVR_20240807_CS_52845310_24D
784,UM_SP_P06_20160906_CS_7190_7200
785,UM_12_MVR_20201104_CS_57175738_20A
786,UM_SP_P09_20190604_AD_6655_6658
787,UM_SP_P04_20210913_CS_7900_7910
788,UM_11_MVR_20140518_OT_6132_R
789,UM_13_MVR_20240525_OT_5489_L
790,UM_20_MVR_19980730_CS_34873502_98A
791,UM_SP_P03_20171025_CS_8020_8030
792,UM_SP_P08_20150326_CS_6900_6910
793,UM_24_MVR_20220711_CS_30003010_22A
794,UM_17_MVR_20240614_OT_4508_L
795,UM_SP_P07_20221114_CS_7100_7110
796,UM_22_MVR_20140728_OT_3175_L
797,UM_16_MVR_20240608_OT_4755_L
798,UM_20_MVR_20100404_CS_34323643_10A
799,UM_16_MVR_20140612_OT_4783_L
800,UM_16_MVR_20240611_OT_4672_C
801,UM_11_MVR_20080930_CS_59565970_08D
802,UM_SP_P08_20200511_BD_6942_6947
803,UM_16_MVR_20190715_BD_48254929_19D
804,UM_22_MVR_20250304_CS_32303245_25A
805,UM_SP_P05_20191108_AD_7433_7445
806,UM_22_MVR_20200915_CS_30123040_20B
807,UM_24_MVR_20240920_CS_30033010_24C
808,UM_21_MVR_20240706_OT_3283_R
809,UM_11_MVR_20240515_OT_5886_C_APPROACH
810,UM_13_MVR_20170404_CS_52905300_17A
811,UM_SP_P09_20171114_CS_6570_6580
812,UM_14_MVR_20101110_CS_50305042_10D
813,UM_SP_P09_20220628_CS_6640_6650
814,UM_22_MVR_20130717_CS_30533063_13B
815,UM_13_MVR_20120316_CS_53005316_12A
816,UM_18_MVR_20140624_OT_4192_R
817,UM_17_MVR_19970825_CS_44804495_97E
818,UM_SL_DIC_20181106_OT_1
819,UM_12_MVR_20210817_CS_56755689_21D
820,UM_SL_ILC_20210623_BD_2
821,UM_21_MVR_19981027_AD_33223324_98F
822,UM_22_MVR_20111012_CS_32473248_11A
823,UM_SL_DBC_20240829_BD_2
824,UM_SL_DBC_20221201_BD_2
825,UM_14_MVR_20240401_CS_49334943_24A
826,UM_SP_P04_20200420_BD_7539_7545
827,UM_18_MVR_20170801_CS_42375250_17B
828,UM_SP_P06_20181009_CS_7240_7250
829,UM_19_MVR_19980922_CS_37803830_98A
830,UM_19_MVR_20000906_BD_39683980_00B
831,UM_21_MVR_20120509_CS_33673382_12A
832,UM_SP_P05_20190813_CS_7440_7447
833,UM_22_MVR_20100423_CS_30543063_10A
834,UM_12_MVR_20080715_CS_56055625_08B
835,UM_17_MVR_20140621_OT_4390_R
836,UM_SP_P03_20200603_CS_7990_8000
837,UM_SP_P03_20220929_CS_8145_8150
838,UM_13_MVR_20110524_CS_53255340_11A
839,UM_11_MVR_20161025_CS_59755990_16C
840,UM_SP_P09_20191008_CS_6750_6760
841,UM_SL_ILC_20131127_BD_1
842,UM_SP_P06_20170811_AD_7227_7233
843,UM_SL_ILC_20200924_BD_1
844,UM_17_MVR_20100916_CS_44604470_10B
845,UM_SL_DBC_20130806_BD_1
846,UM_SP_P04_20220323_CS_7550_7560
847,UM_18_MVR_20081014_CS_43404343_08A
848,UM_13_MVR_20240528_OT_5306_L_APPROACH
849,UM_18_MVR_20170801_CS_41874203_17B
850,UM_12_MVR_20210325_CS_56755689_21A
851,UM_13_MVR_20160803_CS_53295336_16B
852,UM_16_MVR_20140616_OT_4627_L
853,UM_13_MVR_19970514_CS_55575565_97A
854,UM_SP_P04_20210324_CS_7540_7550
855,UM_SL_P26_20190702_BD
856,UM_16_MVR_20071023_BD_47504762_07D
857,UM_18_MVR_20030902_BD_41344140_03B
858,UM_13_MVR_20140527_OT_54645485_R
859,UM_01_UM1_20120710_CS
860,UM_13_MVR_20140909_OT_5469_L
861,UM_SP_P05_20201020_BD_7399_7404
862,UM_SP_P04_20180919_BD_7931_7940
863,UM_14_MVR_20070820_CS_51305150_07A
864,UM_12_MVR_20140523_OT_5670_R
865,UM_SP_P04_20191107_BD_7538_7545
866,UM_SP_P04_20190918_CS_7540_7550
867,UM_18_MVR_20140624_OT_4215_R
868,UM_14_MVR_20240925_OT_49324936_24A
869,UM_07_WIN_20210506_CS
870,UM_SP_P04_20200318_CS_7580_7590
871,UM_SP_P10_20220511_CS_6190_6200
872,UM_SP_P03_20220729_AD_8001_8007
873,UM_21_MVR_20150921_CS_33123330_15C
874,UM_SP_P5A_20200917_CS_7370_7380
875,UM_SL_MRC_20210112_AD_1
876,UM_SL_PRC_20210520_OT_1
877,UM_SP_P04_20171004_BD_7558_7568
878,UM_21_MVR_20220425_BD_33103320_22C
879,UM_18_MVR_20220818_AD_41454151_22F
880,UM_13_MVR_20240529_OT_5274_L
881,UM_SP_P04_20220808_CS_7620_7630
882,UM_11_MVR_20150630_CS_59725991_15C
883,UM_SP_P02_20210817_CS_8270_8280
884,UM_21_MVR_20210504_CS_33083332_21B
885,UM_SL_GTC_20241009_BD_4
886,UM_21_MVR_20130410_CS_33533367_13A
887,UM_SP_P02_20191004_AD_8197_8204
888,UM_SL_EPC_20130911_BD_1
889,UM_16_MVR_20140613_OT_4720_R
890,UM_22_MVR_20200519_CS_32043217_20A
891,UM_03_UM3_20191231_CS
892,UM_SL_MRC_20141006_BD_1
893,UM_17_MVR_20110929_AD_44744479_11E
894,UM_22_MVR_20110524_CS_31133123_11A
895,UM_12_MVR_20031002_CS_57155730_03A
896,UM_12_MVR_20031022_CS_56635675_03A
897,UM_19_MVR_20210602_CS_39653981_21C
898,UM_13_MVR_20240529_OT_5267_C
899,UM_18_MVR_20080917_BD_42334248_08C
900,UM_11_MVR_20140511_OT_5918_L
901,UM_13_MVR_20140912_OT_52345237_L
902,UM_18_MVR_20210422_CS_41884203_21A
903,UM_20_MVR_20160602_CS_36363640_16A
904,UM_17_MVR_19981102_CS_44654527_98A
905,UM_SL_ILC_20191009_OT_1
906,UM_SL_KBC_20190204_OT_1
907,UM_SP_P02_20200316_CS_8190_8200
908,UM_SL_P26_20200623_BD_2
909,UM_13_MVR_20200519_CS_54985510_20A
910,UM_SP_P05_20190509_BD_7448_7459
911,UM_SP_P09_20240724_CS_6634_6640
912,UM_SP_P06_20160804_AD_7190_7194
913,UM_SP_P06_20190508_CS_7220_7230
914,UM_SP_P04_20200513_CS_7850_7860
915,UM_SP_P08_20180327_CS_6890_6900
916,UM_SP_P05_20180702_BD_7483_7490
917,UM_14_MVR_20001004_CS_50155040_00C
918,UM_16_MVR_20190725_AD_48244829_19A
919,UM_18_MVR_20110614_CS_42334248_11A
920,UM_21_MVR_20190627_CS_33073325_19A
921,UM_SP_P07_20170607_CS_7025_7040
922,UM_16_MVR_20090608_CS_47904810_09A
923,UM_22_MVR_20240222_CS_31203140_24A
924,UM_17_MVR_20110915_CS_45644571_11A
925,UM_SP_P07_20240924_CS_7060_7070
926,UM_SP_P05_20241120_AD_7410_7415
927,UM_20_MVR_20240806_CS_34843498_24B
928,UM_16_MVR_19971006_CS_46084620_97A
929,UM_SP_P02_20190424_CS_8180_8190
930,UM_11_MVR_20240519_OT_6145_R
931,UM_22_MVR_20240515_CS_30433060_24C
932,UM_22_MVR_20240221_CS_31033120_24A
933,UM_14_MVR_20140729_CS_50305045_14B
934,UM_SP_P04_20250327_CS_7570_7580
935,UM_18_MVR_20150526_CS_42374250_15A
936,UM_22_MVR_20140728_OT_3157_R
937,UM_12_MVR_20240522_OT_5730_R
938,UM_17_MVR_20140621_OT_4396_R
939,UM_SP_P07_20180801_AD_7025_7030
940,UM_00_UMA_20210815_CS
941,UM_SL_RRC_20230803_BD_3
942,UM_SP_P02_20160810_CS_8210_8220
943,UM_13_MVR_20090512_CS_54845499_09A
944,UM_11_MVR_20170823_CS_60866096_17A
945,UM_02_UM2_20131016_CS
946,UM_18_MVR_20060731_BD_41334160_06B
947,UM_16_MVR_20220426_CS_47134728_22B
948,UM_SP_P02_20210318_CS_8190_8200
949,UM_11_MVR_20050405_CS_59475960_05A
950,UM_18_MVR_20240619_OT_4158_C
951,UM_SP_P04_20180321_CS_7550_7560
952,UM_22_MVR_20140726_OT_3056_L
953,UM_SL_DIC_20181210_OT_1
954,UM_14_MVR_20191021_AD_50325039_19H
955,UM_SL_P25_20190618_OT_1
956,UM_SP_P10_20201007_CS_6240_6250
957,UM_21_MVR_20040526_CS_33003311_04A
958,UM_SP_P09_20171031_BD_6650_6660
959,UM_17_MVR_20140620_OT_4457_L
960,UM_SP_P09_20250403_CS_6650_6660
961,UM_SP_P10_20160310_CS_6255_6265
962,UM_22_MVR_20100601_CS_30403060_10D
963,UM_SL_P25_20241010_AD_1
964,UM_21_MVR_20220728_AD_33093325_22F
965,UM_18_MVR_20020717_CS_42524262_02B
966,UM_13_MVR_20200516_CS_52905302_20C
967,UM_SP_P08_20240715_CS_6870_6880
968,UM_SP_P04_20240611_CS_7631_7639
969,UM_SL_GTC_20241009_BD_1
970,UM_12_MVR_20240522_OT_5703_L
971,UM_SP_P04_20160317_CS_7580_7590
972,UM_SP_P09_20221123_CS_6640_6650
973,UM_SL_MRC_20210813_BD_1
974,UM_SP_P5A_20161018_CS_7300_7310
975,UM_18_MVR_20091007_CS_41754186_09C
976,UM_SP_P05_20220427_CS_7460_7470
977,UM_12_MVR_20140524_OT_5622_R
978,UM_SL_MRC_20141006_BD_2
979,UM_02_UM2_20240603_CS
980,UM_SP_P09_20191022_CS_6710_6720
981,UM_SL_RRC_20190115_OT_1
982,UM_18_MVR_20190916_BD_42334250_19C
983,UM_11_MVR_20170822_CS_59605970_17D
984,UM_SP_P07_20190701_CS_7120_7130
985,UM_16_MVR_20150504_CS_46884698_15A
986,UM_18_MVR_20200408_OT_41344150_20A
987,UM_18_MVR_20240630_OT_4234_C
988,UM_20_MVR_20240703_OT_3579_L
989,UM_13_MVR_20240528_OT_5324_R
990,UM_SP_P05_20180725_AD_7483_7490
991,UM_16_MVR_20240612_OT_4605_R
992,UM_21_MVR_20090901_CS_33533367_09C
993,UM_11_MVR_20050805_CS_60806094_05B
994,UM_SP_P02_20160628_CS_8190_8200
995,UM_21_MVR_20170809_BD_33533367_17A
996,UM_SP_P09_20200917_CS_6570_6580
997,UM_20_MVR_20120801_CS_34323443_12B
998,UM_SP_P04_20221021_CS_7620_7630
999,UM_SP_P05_20220810_CS_7390_7400
1000,UM_SP_P08_20190926_CS_6880_6890
1001,UM_SP_P5A_20250402_CS_7350_7360
1002,UM_21_MVR_19990602_CS_32273269_99A
1003,UM_04_UM4_20101026_CS
1004,UM_SP_P05_20201120_AD_7400_7404
1005,UM_SL_P24_20200521_OT_1
1006,UM_SL_GTC_20200901_BD_1
1007,UM_02_UM2_20180424_CS
1008,UM_11_MVR_20140517_OT_6047_C
1009,UM_22_MVR_20140727_OT_3140_L
1010,UM_20_MVR_20060607_CS_35333548_06A
1011,UM_20_MVR_20000822_CS_34773488_00B
1012,UM_11_MVR_20240516_OT_5916_L
1013,UM_SP_P05_20160323_CS_7400_7410
1014,UM_13_MVR_20240529_OT_5289_C
1015,UM_SP_P06_20170714_BD_7229_7238
1016,UM_21_MVR_20041104_CS_33003311_04B
1017,UM_16_MVR_20240610_OT_4733_L
1018,UM_21_MVR_20210602_CS_33353368_21C
1019,UM_22_MVR_20240709_OT_3141_L
1020,UM_13_MVR_20240912_CS_52945303_24E
1021,UM_14_MVR_20140608_OT_5058_R
1022,UM_11_MVR_19970709_CS_61106126_97A
1023,UM_SP_P5A_20160304_CS_7300_7310
1024,UM_01_UM1_20140716_CS
1025,UM_12_MVR_20240523_OT_5597_C
1026,UM_19_MVR_20191123_CS_38003820_19A
1027,UM_21_MVR_20140805_CS_33053308_14C
1028,UM_18_MVR_20200421_OT_42244247_20A
1029,UM_12_MVR_19980930_CS_56225636_98B
1030,UM_SP_P09_20200917_CS_6560_6570
1031,UM_SP_P07_20190712_CS_7100_7110
1032,UM_22_MVR_20210415_CS_30603074_21D
1033,UM_16_MVR_20250325_CS_45724580_25A
1034,UM_15_MVR_19971008_CS_48594876_97A
1035,UM_19_MVR_20200721_BD_39683973_20D
1036,UM_18_MVR_20050726_CS_41854206_05B
1037,UM_21_MVR_20190904_CS_33073327_19E
1038,UM_SL_P26_20131028_BD_1
1039,UM_11_MVR_20210413_CS_60966110_21A
1040,UM_16_MVR_20140616_OT_4626_L
1041,UM_SL_P26_20200707_BD_1
1042,UM_SL_MRC_20170911_AD
1043,UM_22_MVR_20190829_CS_32333244_19B
1044,UM_18_MVR_20020718_CS_42654275_02B
1045,UM_16_MVR_20240611_OT_4640_L
1046,UM_SP_P06_20170729_AD_7227_7237
1047,UM_11_MVR_20240516_OT_5952_R
1048,UM_22_MVR_20140727_OT_3130_L
1049,UM_SP_P05_20151027_CS_7490_7500
1050,UM_12_MVR_20120404_CS_55955610_12A
1051,UM_21_MVR_20240706_OT_3322_L
1052,UM_05_UM5_20190307_CS
1053,UM_06_UM6_20210216_CS
1054,UM_18_MVR_20091007_CS_41904202_09E
1055,UM_22_MVR_20240708_OT_3054_R
1056,UM_14_MVR_20240530_OT_5221_R
1057,UM_SP_P10_20210408_CS_6180_6190
1058,UM_SP_P04_20181031_CS_7540_7550
1059,UM_SL_ILC_20200819_BD_1
1060,UM_17_MVR_20020506_CS_44724481_02A
1061,UM_12_MVR_19980928_CS_56665670_98A
1062,UM_18_MVR_20100504_CS_42324249_10A
1063,UM_16_MVR_20240611_OT_4640_R
1064,UM_11_MVR_20240518_OT_6081_R
1065,UM_11_MVR_20080903_CS_59445960_08D
1066,UM_21_MVR_20200812_BD_33063326_20D
1067,UM_SL_KBC_20170123
1068,UM_13_MVR_20240528_OT_5361_L
1069,UM_21_MVR_20210427_CS_33353368_21B
1070,UM_04_UM4_20110330_CS
1071,UM_11_MVR_20170620_CS_59605980_17B
1072,UM_04_UM4_20200430_CS
1073,UM_16_MVR_20100916_CS_47504763_10B
1074,UM_SL_P26_20240408_BD_1
1075,UM_22_MVR_20000913_CS_31053141_00C
1076,UM_SP_P04_20200729_CS_7620_7630
1077,UM_11_MVR_19991029_CS_60906093_99C
1078,UM_SL_EPC_20200707_OT_1
1079,UM_SP_P07_20180412_CS_7070_7080
1080,UM_SP_P09_20151114_CS_6649_6655
1081,UM_SP_P05_20190815_CS_7390_7400
1082,UM_19_MVR_20040622_CS_39203942_04A
1083,UM_18_MVR_20240630_OT_4215_C
1084,UM_13_MVR_20031027_CS_54155433_03A
1085,UM_SL_DIC_20171121_BD
1086,UM_SP_P09_20151013_CS_6690_6700
1087,UM_20_MVR_20240703_OT_3589_L
1088,UM_17_MVR_20110913_BD_44734480_11C
1089,UM_13_MVR_20240527_OT_5412_L
1090,UM_21_MVR_20240820_BD_33593369_24C
1091,UM_SP_P05_20210825_CS_7450_7460
1092,UM_14_MVR_20180330_CS_50435063_18A
1093,UM_SP_P08_20210330_CS_6880_6890
1094,UM_SL_P25_20200723_BD_1
1095,UM_14_MVR_20140529_OT_5104_R
1096,UM_SP_P05_20210426_CS_7480_7490
1097,UM_SP_P07_20220408_CS_7060_7070
1098,UM_SL_P25_20210731_BD_1
1099,UM_03_UM3_20210422_CS
1100,UM_21_MVR_19970812_CS_33023309_97C
1101,UM_13_MVR_20171107_CS_53205335_17B
1102,UM_SP_P02_20250410_CS_8220_8230
1103,UM_20_MVR_20000801_CS_35433555_00A
1104,UM_SL_KBC_20210910_BD_1
1105,UM_SL_FCC_20221208_BD_2
1106,UM_11_MVR_19990427_CS_58855905_99A
1107,UM_13_MVR_20190511_CS_52905311_19A
1108,UM_02_UM2_20210421_CS
1109,UM_11_MVR_20240517_OT_6058_C
1110,UM_SP_P04_20241021_BD_7927_7938
1111,UM_24_MVR_20240220_CS_30003012_24A
1112,UM_18_MVR_20140625_OT_42344237_L
1113,UM_SL_DBC_20200720_OT_1
1114,UM_17_MVR_20140621_OT_4415_L
1115,UM_SP_P02_20180501_CS_8190_8200
1116,UM_SP_P5A_20250402_CS_7360_7370
1117,UM_SP_P07_20210629_CS_7025_7030
1118,UM_21_MVR_20240706_OT_3253_R
1119,UM_16_MVR_20140614_OT_4685_L
1120,UM_SL_P26_20200612_OT_1
1121,UM_SP_P04_20151016_AD_7572_7578
1122,UM_22_MVR_20010729_BD_30623069_01C
1123,UM_SP_P04_20210901_CS_7570_7580
1124,UM_13_MVR_20120312_CS_53275338_12A
1125,UM_SL_ILC_20221205_BD_1
1126,UM_13_MVR_20200806_CS_53285338_20B
1127,UM_SP_P02_20200428_CS_8368_8378
1128,UM_12_MVR_20240522_OT_5708_C
1129,UM_20_MVR_20100602_CS_35103530_10A
1130,UM_15_MVR_20030729_CS_48804890_03A
1131,UM_SL_DBC_20191217_OT_1
1132,UM_03_UM3_20220411_CS
1133,UM_21_MVR_20010724_CS_33703398_01B
1134,UM_11_MVR_20170823_CS_60766086_17B
1135,UM_00_UMN_20170606_PA
1136,UM_12_MVR_20240521_OT_5815_L
1137,UM_SP_P05_20190508_CS_7440_7450
1138,UM_SL_P24_20190830_BD_3
1139,UM_01_UM1_20131010_CS
1140,UM_16_MVR_20020502_CS_47554765_02A
1141,UM_20_MVR_20240704_OT_3497_C
1142,UM_13_MVR_20240530_OT_5232_R
1143,UM_SP_P03_20250417_CS_8040_8050
1144,UM_SP_P08_20150714_CS_6820_6830
1145,UM_16_MVR_20080911_CS_47954814_08A
1146,UM_20_MVR_20240703_OT_3558_L
1147,UM_13_MVR_20140911_OT_5314_L
1148,UM_SP_P05_20180619_CS_7480_7490
1149,UM_14_MVR_20240531_OT_5120_L
1150,UM_17_MVR_20240614_OT_4495_L
1151,UM_SL_P25_20200708_BD_3
1152,UM_SP_P09_20190822_CS_6510_6520
1153,UM_SP_P07_20161026_CS_7060_7070
1154,UM_SL_EPC_20200708_OT_1
1155,UM_SL_KBC_20241015_BD_1
1156,UM_SP_P07_20180621_CS_7130_7140
1157,UM_17_MVR_20140621_OT_44514457_R
1158,UM_13_MVR_20140525_OT_5477_L
1159,UM_SP_P02_20210415_BD_8226_8238
1160,UM_11_MVR_20240409_CS_59705991_24A
1161,UM_SP_P09_20200529_AD_6643_6648
1162,UM_13_MVR_20240529_OT_5258_L
1163,UM_11_MVR_20201105_CS_59105930_20A
1164,UM_SP_P06_20190814_CS_7170_7180
1165,UM_20_MVR_20181106_CS_36063616_18B
1166,UM_12_MVR_19980930_CS_56085625_98B
1167,UM_21_MVR_20180926_CS_33083327_18E
1168,UM_SP_P05_20190813_CS_7470_7480
1169,UM_SP_P08_20150407_CS_6990_7000
1170,UM_SP_P04_20190501_CS_7620_7630
1171,UM_22_MVR_20171011_CS_32353243_17C
1172,UM_22_MVR_20170717_CS_30523057_17C
1173,UM_13_MVR_20140527_OT_53585365_R
1174,UM_15_MVR_20240508_CS_49284931_24B
1175,UM_11_MVR_20220419_CS_59605980_22B
1176,UM_21_MVR_20100918_CS_33923402_10A
