,MileMarker,thresh_el,LAT,LON
551,780.0,197.93126370118844,35.6378,-89.87743
552,781.0,198.431302614601,35.64677,-89.89149
553,782.0,198.93134152801358,35.65269,-89.90742
554,783.0,199.43138044142614,35.6594,-89.92324
555,784.0,200.48611269466073,35.67017,-89.93441
556,785.0,201.04080603448276,35.68367,-89.94072
557,786.0,201.59549937430478,35.6978,-89.94394
558,787.0,202.1501927141268,35.71173,-89.93945
559,788.0,202.70488605394883,35.72209,-89.92744
560,789.0,203.25957939377085,35.72717,-89.91107
561,790.0,203.81427273359287,35.72854,-89.8934
562,791.0,204.3689660734149,35.73195,-89.87615
563,792.0,204.92365941323692,35.73748,-89.85961
564,793.0,205.47835275305894,35.7437,-89.84373
565,794.0,206.03304609288097,35.74818,-89.82665
566,795.0,206.58773943270302,35.75506,-89.81096
567,796.0,207.14243277252504,35.76359,-89.79652
568,797.0,207.69712611234706,35.77266,-89.78265
569,798.0,208.2518194521691,35.78172,-89.76867
570,799.0,208.8065127919911,35.79087,-89.75488
571,800.0,209.36120613181313,35.79824,-89.73965
572,801.0,209.91589947163516,35.80529,-89.72392
573,802.0,210.47059281145718,35.81295,-89.70903
574,803.0,211.0252861512792,35.82475,-89.69958
575,804.0,211.57997949110123,35.83762,-89.70663
576,805.0,212.13467283092325,35.84505,-89.72193
577,806.0,212.68936617074527,35.85072,-89.73827
578,807.0,213.2440595105673,35.8567,-89.75449
579,808.0,213.79875285038932,35.86619,-89.76733
580,809.0,214.35344619021134,35.88055,-89.76814
581,810.0,214.90813953003337,35.8939,-89.76173
582,811.0,215.4628328698554,35.90515,-89.75059
583,812.0,216.0175262096774,35.90964,-89.73432
584,813.0,216.57221954949944,35.90488,-89.71756
585,814.0,217.1269128893215,35.89757,-89.7023
586,815.0,217.68160622914348,35.88791,-89.68901
587,816.0,218.23629956896553,35.8788,-89.67501
588,817.0,218.79099290878756,35.87817,-89.65776
589,818.0,219.34568624860958,35.88818,-89.64545
590,819.0,219.9003795884316,35.90239,-89.64215
591,820.0,220.45507292825363,35.91709,-89.6434
592,821.0,221.00976626807565,35.92804,-89.65388
593,822.0,221.56445960789767,35.93596,-89.66881
594,823.0,222.1191529477197,35.94456,-89.68303
595,824.0,222.67384628754172,35.9531,-89.69747
596,825.0,223.22853962736374,35.96113,-89.71228
597,826.0,223.78323296718577,35.97291,-89.72188
598,827.0,224.3379263070078,35.98721,-89.7225
599,828.0,224.89261964682981,35.99961,-89.71395
600,829.0,225.44731298665184,36.01065,-89.7022
601,830.0,226.00200632647386,36.02219,-89.69138
602,831.0,226.55669966629588,36.036,-89.68735
603,832.0,227.1113930061179,36.05036,-89.68564
604,833.0,227.66608634593993,36.06459,-89.68225
605,834.0,228.22077968576195,36.07913,-89.68106
606,835.0,228.775473025584,36.09249,-89.67476
607,836.0,229.330166365406,36.10033,-89.66053
608,837.0,229.88485970522805,36.10215,-89.64291
609,838.0,230.43955304505008,36.10781,-89.62661
610,839.0,230.9942463848721,36.11553,-89.61161
611,840.0,231.54893972469412,36.12397,-89.59739
612,841.0,232.10363306451615,36.13784,-89.59353
613,842.0,232.65832640433817,36.15244,-89.59481
614,843.0,233.2130197441602,36.16492,-89.60334
615,844.0,233.76771308398222,36.17599,-89.61496
616,845.0,234.32240642380424,36.18505,-89.62885
617,846.0,234.87709976362626,36.19355,-89.64337
618,847.0,235.7745483870968,36.2029,-89.65702
619,848.0,236.1173036707453,36.21126,-89.67165
620,849.0,236.4600589543938,36.22107,-89.68473
621,850.0,236.8028142380423,36.23412,-89.68297
622,851.0,237.1455695216908,36.24355,-89.66955
623,852.0,237.4883248053393,36.25051,-89.65372
624,853.0,237.8310800889878,36.25242,-89.63635
625,854.0,238.1738353726363,36.24392,-89.62225
626,855.0,238.5165906562848,36.23898,-89.60596
627,856.0,238.8593459399333,36.24118,-89.58826
628,857.0,239.2021012235818,36.24731,-89.57203
629,858.0,239.5448565072303,36.25857,-89.56126
630,859.0,239.8876117908788,36.27271,-89.55911
631,860.0,240.2303670745273,36.28421,-89.56956
632,861.0,240.5731223581758,36.29264,-89.5843
633,862.0,240.91587764182427,36.30035,-89.5994
634,863.0,241.25863292547277,36.31094,-89.61163
635,864.0,241.60138820912127,36.3245,-89.61761
636,865.0,241.94414349276977,36.33936,-89.61462
637,866.0,242.28689877641827,36.34381,-89.59888
638,867.0,242.62965406006677,36.34323,-89.58099
639,868.0,242.97240934371527,36.33925,-89.56382
640,869.0,243.31516462736377,36.33535,-89.54656
641,870.0,243.65791991101227,36.3391,-89.52976
642,871.0,244.00067519466077,36.35041,-89.5186
643,872.0,244.34343047830927,36.36409,-89.51274
644,873.0,244.68618576195777,36.37833,-89.51066
645,874.0,245.02894104560627,36.39185,-89.51682
646,875.0,245.37169632925477,36.40362,-89.52721
647,876.0,246.17834792626732,36.41593,-89.53681
648,877.0,246.64224423963137,36.42893,-89.54465
649,878.0,247.1061405529954,36.44243,-89.5405
650,879.0,247.5700368663595,36.45211,-89.52717
651,880.0,248.03393317972353,36.46544,-89.5202
652,881.0,248.49782949308758,36.47949,-89.52197
653,882.0,248.96172580645162,36.4909,-89.53235
654,883.0,249.42562211981567,36.50275,-89.54328
655,884.0,249.88951843317972,36.51489,-89.55308
656,885.0,250.35341474654376,36.52808,-89.56033
657,886.0,250.81731105990784,36.54226,-89.56048
658,887.0,251.28120737327188,36.55509,-89.55212
659,888.0,251.74510368663593,36.56605,-89.54055
660,889.0,252.20899999999997,36.5735,-89.52509
661,890.0,252.5821964472309,36.57692,-89.50796
662,891.0,252.95539289446182,36.57328,-89.49054
663,892.0,253.32858934169278,36.5641,-89.47699
664,893.0,253.7017857889237,36.55193,-89.46737
665,894.0,254.07498223615463,36.53753,-89.46675
666,895.0,254.44817868338555,36.5239,-89.47217
667,896.0,254.82137513061647,36.51046,-89.47932
668,897.0,255.1945715778474,36.49693,-89.48563
669,898.0,255.56776802507835,36.48345,-89.49237
670,899.0,255.94096447230928,36.46948,-89.49327
671,900.0,256.3141609195402,36.46225,-89.47894
672,901.0,256.68735736677115,36.4622,-89.4618
673,902.0,257.06055381400205,36.46765,-89.44547
674,903.0,257.433750261233,36.4767,-89.43131
675,904.0,257.8069467084639,36.48808,-89.42049
676,905.0,258.18014315569485,36.50153,-89.41401
677,906.0,258.5533396029258,36.51588,-89.41093
678,907.0,258.9265360501567,36.53006,-89.40689
679,908.0,259.29973249738765,36.54394,-89.40194
680,909.0,259.67292894461855,36.55788,-89.39703
681,910.0,260.0461253918495,36.57087,-89.38902
682,911.0,260.41932183908045,36.58415,-89.3827
683,911.0,260.41932183908045,36.57809,-89.37413
684,912.0,260.79251828631135,36.5983,-89.37933
685,912.0,260.79251828631135,36.57935,-89.35639
686,913.0,261.1657147335423,36.61275,-89.37734
687,913.0,261.1657147335423,36.59,-89.34564
688,914.0,261.5389111807732,36.62458,-89.36725
689,914.0,261.5389111807732,36.60083,-89.33332
690,915.0,261.91210762800415,36.63068,-89.35123
691,915.0,261.91210762800415,36.6041,-89.31647
692,916.0,262.28530407523505,36.63367,-89.33335
693,916.0,262.28530407523505,36.59634,-89.3018
694,917.0,262.658500522466,36.62678,-89.31802
695,917.0,262.658500522466,36.58573,-89.28954
696,918.0,263.03169696969695,36.61411,-89.30857
697,918.0,263.03169696969695,36.57529,-89.27708
698,919.0,263.40489341692785,36.56621,-89.26313
699,919.0,263.40489341692785,36.60067,-89.30174
700,920.0,263.7780898641588,36.56549,-89.24564
701,921.0,264.1512863113897,36.56897,-89.22807
702,922.0,264.52448275862065,36.57715,-89.21346
703,923.0,264.94120804725554,36.5907,-89.20795
704,924.0,265.35793333589044,36.60503,-89.20525
705,925.0,265.7746586245253,36.61893,-89.20005
706,926.0,266.19138391316017,36.63155,-89.19107
707,927.0,266.60810920179506,36.64338,-89.1807
708,928.0,267.02483449042995,36.65428,-89.16882
709,929.0,267.44155977906485,36.66586,-89.15781
710,930.0,267.8582850676997,36.67888,-89.15052
711,931.0,268.2750103563346,36.69353,-89.14981
712,931.0,268.2750103563346,36.69079,-89.14079
713,932.0,268.69173564496947,36.70691,-89.1565
714,932.0,268.69173564496947,36.70493,-89.1365
715,933.0,269.10846093360436,36.72103,-89.16069
716,933.0,269.10846093360436,36.71918,-89.13363
717,934.0,269.52518622223926,36.73329,-89.15234
718,934.0,269.52518622223926,36.73153,-89.12526
719,935.0,269.9419115108741,36.74206,-89.13813
720,935.0,269.9419115108741,36.74437,-89.1213
721,936.0,270.358636799509,36.74984,-89.12346
722,937.0,270.7753620881439,36.76388,-89.11729
723,938.0,271.1920873767788,36.77802,-89.11824
724,939.0,271.6088126654136,36.79083,-89.12679
725,940.0,272.0255379540485,36.80364,-89.13513
726,941.0,272.4422632426834,36.81757,-89.14036
727,942.0,272.8589885313183,36.83189,-89.14185
728,943.0,273.2757138199532,36.84604,-89.13795
729,944.0,273.692439108588,36.85937,-89.13076
730,945.0,274.1091643972229,36.87327,-89.12569
731,946.0,274.5258896858578,36.88721,-89.12037
732,947.0,274.9426149744927,36.9015,-89.11774
733,948.0,275.3593402631276,36.91558,-89.11341
734,949.0,275.77606555176243,36.92885,-89.10604
735,950.0,276.1927908403973,36.94252,-89.10041
736,951.0,277.25330357142855,36.95692,-89.09839
737,952.0,277.8970910138248,36.97078,-89.1033
738,953.0,278.54087845622115,36.983385,-89.125069
739,953.0,278.54087845622115,36.98089,-89.11582
740,954.0,279.1846658986175,36.981257,-89.143001
741,955.0,279.82845334101376,36.973851,-89.158935
742,956.0,280.4722407834101,36.97131,-89.176406
743,957.0,281.1160282258064,36.978633,-89.192389
744,958.0,281.75981566820275,36.992906,-89.195765
745,959.0,282.403603110599,37.00782,-89.195818
746,960.0,283.04739055299535,37.020958,-89.202054
747,961.0,283.6911779953917,37.029061,-89.217115
748,962.0,284.33496543778796,37.035122,-89.233949
749,963.0,284.9787528801843,37.047067,-89.242544
750,964.0,285.6225403225806,37.061059,-89.247181
751,965.0,286.2663277649769,37.074089,-89.255164
752,966.0,286.9101152073732,37.085915,-89.265321
753,967.0,287.55390264976955,37.08946,-89.282141
754,968.0,288.1976900921659,37.082812,-89.297874
755,969.0,288.84147753456216,37.070051,-89.305792
756,970.0,289.4852649769585,37.055933,-89.307952
757,971.0,290.1290524193548,37.044227,-89.298187
758,972.0,290.7728398617511,37.036942,-89.282671
759,973.0,291.4166273041474,37.029503,-89.265758
760,974.0,292.06041474654376,37.016361,-89.258101
761,975.0,292.70420218894003,37.00303,-89.261542
762,976.0,293.34798963133636,36.990854,-89.272728
763,977.0,293.9917770737327,36.994273,-89.293566
764,978.0,294.63556451612897,37.00317,-89.307595
765,979.0,295.2793519585253,37.014977,-89.320121
766,980.0,295.9231394009216,37.01954,-89.336001
767,981.0,296.56692684331796,37.026726,-89.351418
768,982.0,297.21071428571423,37.034172,-89.367643
769,983.0,297.85450172811056,37.043865,-89.381114
770,984.0,298.4982891705069,37.057914,-89.385761
771,985.0,299.14207661290317,37.071199,-89.378578
772,986.0,299.7858640552995,37.085347,-89.375551
773,987.0,300.42965149769583,37.099072,-89.380566
774,988.0,301.07343894009216,37.109899,-89.392486
775,989.0,301.71722638248843,37.118777,-89.406658
776,990.0,302.36101382488476,37.128839,-89.419173
777,991.0,303.0048012672811,37.140523,-89.430081
778,992.0,303.64858870967737,37.153878,-89.436777
779,993.0,304.2923761520737,37.167662,-89.442168
780,994.0,304.93616359447003,37.178844,-89.453042
781,995.0,305.5799510368663,37.192739,-89.458611
782,996.0,306.22373847926264,37.206909,-89.462337
783,997.0,306.86752592165897,37.221295,-89.465788
784,998.0,307.51131336405524,37.235002,-89.460728
785,999.0,308.15510080645157,37.248784,-89.459784
786,1000.0,308.7988882488479,37.251564,-89.476857
787,1001.0,309.4426756912442,37.252059,-89.4941
788,1002.0,310.0864631336405,37.257085,-89.514888
789,1003.0,310.73025057603684,37.272246,-89.527036
790,1004.0,311.37403801843317,37.288935,-89.518084
791,1005.0,312.01782546082944,37.303058,-89.516123
792,1006.0,313.18196329254727,37.315904,-89.507912
793,1007.0,313.7023136818687,37.325777,-89.494656
794,1008.0,314.2226640711902,37.336546,-89.482421
795,1009.0,314.74301446051163,37.338074,-89.465066
796,1010.0,315.2633648498331,37.33823,-89.447371
797,1011.0,315.7837152391546,37.345949,-89.433272
798,1012.0,316.30406562847605,37.357802,-89.425332
799,1013.0,316.82441601779755,37.372297,-89.4239
800,1014.0,317.344766407119,37.384963,-89.420423
801,1015.0,317.8651167964405,37.398469,-89.422123
802,1016.0,318.38546718576197,37.412271,-89.424481
803,1017.0,318.9058175750834,37.425655,-89.432157
804,1018.0,319.4261679644049,37.437869,-89.44183
805,1019.0,319.94651835372633,37.45097,-89.449852
806,1020.0,320.4668687430478,37.460572,-89.464228
807,1021.0,320.9872191323693,37.471658,-89.476313
808,1022.0,321.50756952169075,37.48382,-89.485903
809,1023.0,322.02791991101225,37.496813,-89.493087
810,1024.0,322.5482703003337,37.510823,-89.498301
811,1025.0,323.0686206896552,37.523026,-89.507212
812,1026.0,323.58897107897667,37.535709,-89.515998
813,1027.0,324.1093214682981,37.5495,-89.521483
814,1028.0,324.6296718576196,37.563785,-89.524047
815,1029.0,325.15002224694103,37.578035,-89.52268
816,1030.0,325.6703726362625,37.591004,-89.519138
817,1031.0,326.190723025584,37.603868,-89.510091
818,1032.0,326.71107341490546,37.619625,-89.505775
819,1033.0,327.23142380422695,37.632849,-89.51079
820,1034.0,327.7517741935484,37.645112,-89.517636
821,1035.0,328.2721245828699,37.659883,-89.51641
822,1036.0,328.79247497219137,37.674338,-89.513728
823,1037.0,329.3128253615128,37.688199,-89.510331
824,1038.0,329.8331757508343,37.697949,-89.523484
825,1039.0,330.35352614015574,37.702276,-89.540666
826,1040.0,330.87387652947723,37.705654,-89.557853
827,1041.0,331.3942269187987,37.709423,-89.575851
828,1042.0,331.91457730812016,37.714051,-89.592014
829,1043.0,332.43492769744165,37.720353,-89.605307
830,1044.0,332.95527808676314,37.729593,-89.620555
831,1045.0,333.4756284760846,37.736985,-89.635058
832,1046.0,333.9959788654061,37.743104,-89.648554
833,1047.0,334.5163292547275,37.749465,-89.663017
834,1048.0,335.036679644049,37.761312,-89.668303
835,1049.0,335.5570300333705,37.774236,-89.66053
836,1050.0,336.07738042269193,37.788305,-89.660572
837,1051.0,336.5977308120134,37.800097,-89.669134
838,1052.0,337.11808120133486,37.809718,-89.683067
839,1053.0,337.63843159065635,37.815394,-89.700378
840,1054.0,338.15878197997785,37.82285,-89.716241
841,1055.0,338.6791323692993,37.833041,-89.728963
842,1056.0,339.1994827586208,37.844379,-89.739472
843,1057.0,339.7198331479422,37.856995,-89.748932
844,1058.0,340.2401835372637,37.866989,-89.760558
845,1059.0,340.7605339265852,37.874402,-89.775819
846,1060.0,341.28088431590663,37.878572,-89.793417
847,1061.0,341.8012347052281,37.884233,-89.809994
848,1062.0,342.32158509454956,37.894032,-89.82395
849,1063.0,343.355004608295,37.903452,-89.837895
850,1064.0,343.868073732719,37.910334,-89.853944
851,1065.0,344.38114285714295,37.916506,-89.870478
852,1066.0,344.8942119815669,37.925538,-89.88394
853,1067.0,345.4072811059909,37.937465,-89.894177
854,1068.0,345.92035023041484,37.948875,-89.902306
855,1069.0,346.4334193548388,37.961518,-89.911509
856,1070.0,346.94648847926277,37.973157,-89.925635
857,1071.0,347.45955760368673,37.97042,-89.944474
858,1072.0,347.9726267281107,37.96455,-89.961869
859,1073.0,348.48569585253466,37.962065,-89.980808
860,1074.0,348.99876497695857,37.96411,-90.000406
861,1075.0,349.51183410138253,37.975689,-90.014004
862,1076.0,350.0249032258065,37.988072,-90.02334
863,1077.0,350.53797235023046,37.997211,-90.036817
864,1078.0,351.0510414746544,38.005017,-90.051826
865,1079.0,351.5641105990784,38.009924,-90.069039
866,1080.0,352.07717972350235,38.01514,-90.086165
867,1081.0,352.5902488479263,38.022624,-90.102117
868,1082.0,353.1033179723503,38.0339,-90.112984
869,1083.0,353.61638709677425,38.047519,-90.118576
870,1084.0,354.1294562211982,38.060405,-90.126565
871,1085.0,354.6425253456222,38.067678,-90.14176
872,1086.0,355.15559447004614,38.068227,-90.160202
873,1087.0,355.6686635944701,38.070416,-90.178577
874,1088.0,356.18173271889407,38.078146,-90.193467
875,1089.0,356.69480184331803,38.086939,-90.207915
876,1090.0,357.207870967742,38.096878,-90.221566
877,1091.0,357.72094009216596,38.105833,-90.235763
878,1092.0,358.2340092165899,38.118264,-90.245694
879,1093.0,358.7470783410139,38.129875,-90.25696
880,1094.0,359.26014746543785,38.142791,-90.265751
881,1095.0,359.7732165898618,38.155552,-90.275374
882,1096.0,360.2862857142858,38.167771,-90.284963
883,1097.0,360.79935483870975,38.175911,-90.299
884,1098.0,361.31242396313365,38.178228,-90.317482
885,1099.0,361.8254930875576,38.188302,-90.331154
886,1100.0,362.3385622119816,38.200714,-90.343654
887,1101.0,362.85163133640555,38.213136,-90.353192
888,1102.0,363.3647004608295,38.225315,-90.360442
889,1103.0,363.8777695852535,38.239412,-90.365998
890,1104.0,364.39083870967744,38.25382,-90.367616
891,1105.0,364.9039078341014,38.268133,-90.369264
892,1106.0,365.41697695852537,38.282292,-90.371871
893,1107.0,365.93004608294933,38.296761,-90.373504
894,1108.0,366.4431152073733,38.311358,-90.372872
895,1109.0,366.95618433179726,38.325803,-90.371962
896,1110.0,367.4692534562212,38.340165,-90.368472
897,1111.0,367.9823225806452,38.353274,-90.360448
898,1112.0,368.49539170506915,38.366913,-90.354169
899,1113.0,369.0084608294931,38.380315,-90.346815
900,1114.0,369.5215299539171,38.39299,-90.337705
901,1115.0,370.03459907834105,38.403949,-90.326077
902,1116.0,370.547668202765,38.413472,-90.312114
903,1117.0,371.060737327189,38.421936,-90.297577
904,1118.0,371.57380645161294,38.434238,-90.288882
905,1119.0,372.0868755760369,38.447672,-90.282976
906,1120.0,372.5999447004608,38.461498,-90.281342
907,1121.0,373.1130138248848,38.477537,-90.277742
908,1122.0,373.62608294930874,38.491791,-90.273899
909,1123.0,374.1391520737327,38.506171,-90.270243
910,1124.0,374.65222119815667,38.519813,-90.264427
911,1125.0,375.16529032258063,38.533052,-90.257507
912,1126.0,375.6783594470046,38.545483,-90.248567
913,1127.0,376.19142857142856,38.559332,-90.239002
914,1128.0,376.7044976958525,38.5723,-90.227987
915,1129.0,377.2175668202765,38.579953,-90.215377
916,1130.0,377.73063594470045,38.589518,-90.201634
917,1131.0,378.2437050691244,38.601537,-90.191342
