x,y,vessel_count
845845.4331893444,4092580.905745316,82
845845.4331893444,4092655.905745316,82
845845.4331893444,4092730.905745316,52
845845.4331893444,4092805.905745316,51
845845.4331893444,4092880.905745316,26
845845.4331893444,4092955.905745316,22
845845.4331893444,4093030.905745316,8
845845.4331893444,4093105.905745316,10
845845.4331893444,4093180.905745316,8
845845.4331893444,4093255.905745316,1
845845.4331893444,4099405.905745316,2
845845.4331893444,4099480.905745316,3
845845.4331893444,4099555.905745316,3
845845.4331893444,4099630.905745316,6
845845.4331893444,4099705.905745316,20
845845.4331893444,4099780.905745316,49
845845.4331893444,4099855.905745316,72
845845.4331893444,4099930.905745316,114
845845.4331893444,4100005.905745316,105
845845.4331893444,4100080.905745316,89
845845.4331893444,4100155.905745316,44
845845.4331893444,4100230.905745316,36
845845.4331893444,4100305.905745316,21
845845.4331893444,4100380.905745316,9
845920.4331893444,4073530.905745316,1
845920.4331893444,4073605.905745316,1
845920.4331893444,4073680.905745316,11
845920.4331893444,4073755.905745316,19
845920.4331893444,4073830.905745316,37
845920.4331893444,4073905.905745316,62
845920.4331893444,4073980.905745316,69
845920.4331893444,4074055.905745316,59
845920.4331893444,4074130.905745316,31
845920.4331893444,4074205.905745316,21
845920.4331893444,4074280.905745316,5
845920.4331893444,4074355.905745316,2
845920.4331893444,4074430.905745316,3
845920.4331893444,4074505.905745316,1
845920.4331893444,4074580.905745316,1
845920.4331893444,4074655.905745316,3
845920.4331893444,4074730.905745316,4
845920.4331893444,4074805.905745316,5
845920.4331893444,4074880.905745316,2
845920.4331893444,4074955.905745316,3
845920.4331893444,4075030.905745316,1
845920.4331893444,4075105.905745316,1
845920.4331893444,4075255.905745316,1
845920.4331893444,4077280.905745316,22
845920.4331893444,4077355.905745316,47
845920.4331893444,4077430.905745316,124
845920.4331893444,4077505.905745316,136
845920.4331893444,4077580.905745316,150
845920.4331893444,4077655.905745316,147
845920.4331893444,4077730.905745316,143
845920.4331893444,4077805.905745316,105
845920.4331893444,4077880.905745316,102
845920.4331893444,4077955.905745316,101
845920.4331893444,4078030.905745316,130
845920.4331893444,4078105.905745316,86
845920.4331893444,4078180.905745316,91
845920.4331893444,4078255.905745316,122
845920.4331893444,4078330.905745316,90
845920.4331893444,4078405.905745316,47
845920.4331893444,4078480.905745316,12
845920.4331893444,4078555.905745316,2
845920.4331893444,4090105.905745316,2
845920.4331893444,4090180.905745316,2
845920.4331893444,4090330.905745316,3
845920.4331893444,4090405.905745316,5
845920.4331893444,4090480.905745316,7
845920.4331893444,4090555.905745316,10
845920.4331893444,4090630.905745316,11
845920.4331893444,4090705.905745316,9
845920.4331893444,4090780.905745316,8
845920.4331893444,4090855.905745316,3
845920.4331893444,4090930.905745316,6
845920.4331893444,4091005.905745316,7
845920.4331893444,4091080.905745316,9
845920.4331893444,4091155.905745316,4
845920.4331893444,4091230.905745316,17
845920.4331893444,4091305.905745316,13
845920.4331893444,4091380.905745316,6
845920.4331893444,4091455.905745316,14
845920.4331893444,4091530.905745316,22
845920.4331893444,4091605.905745316,18
845920.4331893444,4091680.905745316,18
845920.4331893444,4091755.905745316,24
845920.4331893444,4091830.905745316,31
845920.4331893444,4091905.905745316,28
845920.4331893444,4091980.905745316,35
845920.4331893444,4092055.905745316,46
845920.4331893444,4092130.905745316,58
845920.4331893444,4092205.905745316,45
845920.4331893444,4092280.905745316,68
845920.4331893444,4092355.905745316,71
845920.4331893444,4092430.905745316,87
845920.4331893444,4092505.905745316,122
845920.4331893444,4092580.905745316,135
845920.4331893444,4092655.905745316,126
845920.4331893444,4092730.905745316,122
845920.4331893444,4092805.905745316,98
845920.4331893444,4092880.905745316,72
845920.4331893444,4092955.905745316,56
845920.4331893444,4093030.905745316,50
845920.4331893444,4093105.905745316,35
845920.4331893444,4093180.905745316,24
845920.4331893444,4093255.905745316,12
845920.4331893444,4093330.905745316,11
845920.4331893444,4093405.905745316,9
845920.4331893444,4093480.905745316,1
845920.4331893444,4099180.905745316,1
845920.4331893444,4099405.905745316,1
845920.4331893444,4099480.905745316,3
845920.4331893444,4099555.905745316,5
845920.4331893444,4099630.905745316,21
845920.4331893444,4099705.905745316,26
845920.4331893444,4099780.905745316,58
845920.4331893444,4099855.905745316,80
845920.4331893444,4099930.905745316,130
845920.4331893444,4100005.905745316,107
845920.4331893444,4100080.905745316,63
845920.4331893444,4100155.905745316,48
845920.4331893444,4100230.905745316,17
845920.4331893444,4100305.905745316,11
845920.4331893444,4100380.905745316,3
845995.4331893444,4072330.905745316,1
845995.4331893444,4073530.905745316,1
845995.4331893444,4073605.905745316,2
845995.4331893444,4073680.905745316,4
845995.4331893444,4073755.905745316,9
845995.4331893444,4073830.905745316,26
845995.4331893444,4073905.905745316,37
845995.4331893444,4073980.905745316,76
845995.4331893444,4074055.905745316,90
845995.4331893444,4074130.905745316,98
845995.4331893444,4074205.905745316,90
845995.4331893444,4074280.905745316,45
845995.4331893444,4074355.905745316,16
845995.4331893444,4074430.905745316,19
845995.4331893444,4074505.905745316,4
845995.4331893444,4074580.905745316,1
845995.4331893444,4074730.905745316,1
845995.4331893444,4074805.905745316,1
845995.4331893444,4074880.905745316,3
845995.4331893444,4074955.905745316,3
845995.4331893444,4075030.905745316,2
845995.4331893444,4075105.905745316,5
845995.4331893444,4075180.905745316,5
845995.4331893444,4075255.905745316,4
845995.4331893444,4075330.905745316,1
845995.4331893444,4075405.905745316,1
845995.4331893444,4077055.905745316,1
845995.4331893444,4077130.905745316,16
845995.4331893444,4077205.905745316,43
845995.4331893444,4077280.905745316,91
845995.4331893444,4077355.905745316,142
845995.4331893444,4077430.905745316,197
845995.4331893444,4077505.905745316,150
845995.4331893444,4077580.905745316,116
845995.4331893444,4077655.905745316,86
845995.4331893444,4077730.905745316,93
845995.4331893444,4077805.905745316,109
845995.4331893444,4077880.905745316,92
845995.4331893444,4077955.905745316,114
845995.4331893444,4078030.905745316,91
845995.4331893444,4078105.905745316,93
845995.4331893444,4078180.905745316,110
845995.4331893444,4078255.905745316,69
845995.4331893444,4078330.905745316,17
845995.4331893444,4078405.905745316,9
845995.4331893444,4078480.905745316,2
845995.4331893444,4078630.905745316,1
845995.4331893444,4090630.905745316,1
845995.4331893444,4090855.905745316,1
845995.4331893444,4090930.905745316,1
845995.4331893444,4091080.905745316,2
845995.4331893444,4091230.905745316,1
845995.4331893444,4091305.905745316,1
845995.4331893444,4091455.905745316,5
845995.4331893444,4091530.905745316,2
845995.4331893444,4091680.905745316,6
845995.4331893444,4091755.905745316,6
845995.4331893444,4091830.905745316,11
845995.4331893444,4091905.905745316,14
845995.4331893444,4091980.905745316,16
845995.4331893444,4092055.905745316,17
845995.4331893444,4092130.905745316,22
845995.4331893444,4092205.905745316,22
845995.4331893444,4092280.905745316,25
845995.4331893444,4092355.905745316,28
845995.4331893444,4092430.905745316,54
845995.4331893444,4092505.905745316,51
845995.4331893444,4092580.905745316,51
845995.4331893444,4092655.905745316,82
845995.4331893444,4092730.905745316,90
845995.4331893444,4092805.905745316,110
845995.4331893444,4092880.905745316,123
845995.4331893444,4092955.905745316,130
845995.4331893444,4093030.905745316,89
845995.4331893444,4093105.905745316,90
845995.4331893444,4093180.905745316,61
845995.4331893444,4093255.905745316,42
845995.4331893444,4093330.905745316,36
845995.4331893444,4093405.905745316,25
845995.4331893444,4093480.905745316,17
845995.4331893444,4093555.905745316,10
845995.4331893444,4093630.905745316,1
845995.4331893444,4093780.905745316,1
845995.4331893444,4093855.905745316,1
845995.4331893444,4099180.905745316,1
845995.4331893444,4099330.905745316,1
845995.4331893444,4099405.905745316,2
845995.4331893444,4099480.905745316,2
845995.4331893444,4099555.905745316,15
845995.4331893444,4099630.905745316,29
845995.4331893444,4099705.905745316,40
845995.4331893444,4099780.905745316,74
845995.4331893444,4099855.905745316,85
845995.4331893444,4099930.905745316,128
845995.4331893444,4100005.905745316,77
845995.4331893444,4100080.905745316,56
845995.4331893444,4100155.905745316,43
845995.4331893444,4100230.905745316,25
845995.4331893444,4100305.905745316,13
846070.4331893444,4073755.905745316,1
846070.4331893444,4073830.905745316,5
846070.4331893444,4073905.905745316,8
846070.4331893444,4073980.905745316,16
846070.4331893444,4074055.905745316,32
846070.4331893444,4074130.905745316,59
846070.4331893444,4074205.905745316,67
846070.4331893444,4074280.905745316,73
846070.4331893444,4074355.905745316,42
846070.4331893444,4074430.905745316,44
846070.4331893444,4074505.905745316,19
846070.4331893444,4074580.905745316,7
846070.4331893444,4074655.905745316,6
846070.4331893444,4074730.905745316,4
846070.4331893444,4074805.905745316,3
846070.4331893444,4074880.905745316,2
846070.4331893444,4074955.905745316,9
846070.4331893444,4075030.905745316,1
846070.4331893444,4075105.905745316,2
846070.4331893444,4075180.905745316,1
846070.4331893444,4075255.905745316,7
846070.4331893444,4075330.905745316,5
846070.4331893444,4075405.905745316,8
846070.4331893444,4075480.905745316,5
846070.4331893444,4076980.905745316,22
846070.4331893444,4077055.905745316,53
846070.4331893444,4077130.905745316,70
846070.4331893444,4077205.905745316,132
846070.4331893444,4077280.905745316,133
846070.4331893444,4077355.905745316,138
846070.4331893444,4077430.905745316,97
846070.4331893444,4077505.905745316,80
846070.4331893444,4077580.905745316,97
846070.4331893444,4077655.905745316,79
846070.4331893444,4077730.905745316,91
846070.4331893444,4077805.905745316,92
846070.4331893444,4077880.905745316,94
846070.4331893444,4077955.905745316,74
846070.4331893444,4078030.905745316,86
846070.4331893444,4078105.905745316,60
846070.4331893444,4078180.905745316,44
846070.4331893444,4078255.905745316,5
846070.4331893444,4078330.905745316,4
846070.4331893444,4078405.905745316,2
846070.4331893444,4078630.905745316,1
846070.4331893444,4091380.905745316,1
846070.4331893444,4091605.905745316,2
846070.4331893444,4091680.905745316,1
846070.4331893444,4091980.905745316,5
846070.4331893444,4092055.905745316,8
846070.4331893444,4092130.905745316,6
846070.4331893444,4092205.905745316,7
846070.4331893444,4092280.905745316,15
846070.4331893444,4092355.905745316,21
846070.4331893444,4092430.905745316,23
846070.4331893444,4092505.905745316,15
846070.4331893444,4092580.905745316,21
846070.4331893444,4092655.905745316,28
846070.4331893444,4092730.905745316,39
846070.4331893444,4092805.905745316,50
846070.4331893444,4092880.905745316,70
846070.4331893444,4092955.905745316,115
846070.4331893444,4093030.905745316,120
846070.4331893444,4093105.905745316,129
846070.4331893444,4093180.905745316,122
846070.4331893444,4093255.905745316,113
846070.4331893444,4093330.905745316,83
846070.4331893444,4093405.905745316,49
846070.4331893444,4093480.905745316,46
846070.4331893444,4093555.905745316,22
846070.4331893444,4093630.905745316,9
846070.4331893444,4093705.905745316,2
846070.4331893444,4093780.905745316,4
846070.4331893444,4093855.905745316,10
846070.4331893444,4093930.905745316,7
846070.4331893444,4094005.905745316,6
846070.4331893444,4094080.905745316,1
846070.4331893444,4099030.905745316,1
846070.4331893444,4099330.905745316,2
846070.4331893444,4099405.905745316,2
846070.4331893444,4099480.905745316,10
846070.4331893444,4099555.905745316,25
846070.4331893444,4099630.905745316,26
846070.4331893444,4099705.905745316,69
846070.4331893444,4099780.905745316,85
846070.4331893444,4099855.905745316,97
846070.4331893444,4099930.905745316,121
846070.4331893444,4100005.905745316,56
846070.4331893444,4100080.905745316,55
846070.4331893444,4100155.905745316,43
846070.4331893444,4100230.905745316,9
846145.4331893444,4071805.905745316,1
846145.4331893444,4073080.905745316,1
846145.4331893444,4073755.905745316,1
846145.4331893444,4073830.905745316,3
846145.4331893444,4073905.905745316,9
846145.4331893444,4073980.905745316,10
846145.4331893444,4074055.905745316,19
846145.4331893444,4074130.905745316,27
846145.4331893444,4074205.905745316,41
846145.4331893444,4074280.905745316,70
846145.4331893444,4074355.905745316,77
846145.4331893444,4074430.905745316,85
846145.4331893444,4074505.905745316,61
846145.4331893444,4074580.905745316,34
846145.4331893444,4074655.905745316,25
846145.4331893444,4074730.905745316,14
846145.4331893444,4074805.905745316,7
846145.4331893444,4074880.905745316,5
846145.4331893444,4074955.905745316,5
846145.4331893444,4075030.905745316,5
846145.4331893444,4075105.905745316,4
846145.4331893444,4075180.905745316,5
846145.4331893444,4075255.905745316,5
846145.4331893444,4075330.905745316,6
846145.4331893444,4075405.905745316,5
846145.4331893444,4075480.905745316,13
846145.4331893444,4075555.905745316,17
846145.4331893444,4075630.905745316,7
846145.4331893444,4075705.905745316,6
846145.4331893444,4075780.905745316,4
846145.4331893444,4076830.905745316,2
846145.4331893444,4076905.905745316,20
846145.4331893444,4076980.905745316,84
846145.4331893444,4077055.905745316,184
846145.4331893444,4077130.905745316,160
846145.4331893444,4077205.905745316,110
846145.4331893444,4077280.905745316,94
846145.4331893444,4077355.905745316,89
846145.4331893444,4077430.905745316,104
846145.4331893444,4077505.905745316,86
846145.4331893444,4077580.905745316,97
846145.4331893444,4077655.905745316,92
846145.4331893444,4077730.905745316,79
846145.4331893444,4077805.905745316,104
846145.4331893444,4077880.905745316,81
846145.4331893444,4077955.905745316,72
846145.4331893444,4078030.905745316,51
846145.4331893444,4078105.905745316,12
846145.4331893444,4078180.905745316,3
846145.4331893444,4078255.905745316,2
846145.4331893444,4092055.905745316,1
846145.4331893444,4092130.905745316,1
846145.4331893444,4092205.905745316,1
846145.4331893444,4092280.905745316,6
846145.4331893444,4092355.905745316,3
846145.4331893444,4092430.905745316,5
846145.4331893444,4092505.905745316,8
846145.4331893444,4092580.905745316,14
846145.4331893444,4092655.905745316,11
846145.4331893444,4092730.905745316,15
846145.4331893444,4092805.905745316,25
846145.4331893444,4092880.905745316,39
846145.4331893444,4092955.905745316,50
846145.4331893444,4093030.905745316,64
846145.4331893444,4093105.905745316,71
846145.4331893444,4093180.905745316,89
846145.4331893444,4093255.905745316,110
846145.4331893444,4093330.905745316,115
846145.4331893444,4093405.905745316,117
846145.4331893444,4093480.905745316,82
846145.4331893444,4093555.905745316,81
846145.4331893444,4093630.905745316,53
846145.4331893444,4093705.905745316,45
846145.4331893444,4093780.905745316,18
846145.4331893444,4093855.905745316,10
846145.4331893444,4093930.905745316,8
846145.4331893444,4094005.905745316,8
846145.4331893444,4094080.905745316,10
846145.4331893444,4094155.905745316,1
846145.4331893444,4094230.905745316,1
846145.4331893444,4099030.905745316,1
846145.4331893444,4099105.905745316,2
846145.4331893444,4099255.905745316,1
846145.4331893444,4099405.905745316,6
846145.4331893444,4099480.905745316,13
846145.4331893444,4099555.905745316,35
846145.4331893444,4099630.905745316,51
846145.4331893444,4099705.905745316,87
846145.4331893444,4099780.905745316,108
846145.4331893444,4099855.905745316,119
846145.4331893444,4099930.905745316,93
846145.4331893444,4100005.905745316,68
846145.4331893444,4100080.905745316,34
846145.4331893444,4100155.905745316,30
846145.4331893444,4100230.905745316,7
846220.4331893444,4072555.905745316,1
846220.4331893444,4073830.905745316,2
846220.4331893444,4073905.905745316,7
846220.4331893444,4073980.905745316,5
846220.4331893444,4074055.905745316,7
846220.4331893444,4074130.905745316,14
846220.4331893444,4074205.905745316,22
846220.4331893444,4074280.905745316,25
846220.4331893444,4074355.905745316,59
846220.4331893444,4074430.905745316,84
846220.4331893444,4074505.905745316,64
846220.4331893444,4074580.905745316,74
846220.4331893444,4074655.905745316,62
846220.4331893444,4074730.905745316,51
846220.4331893444,4074805.905745316,35
846220.4331893444,4074880.905745316,19
846220.4331893444,4074955.905745316,13
846220.4331893444,4075030.905745316,8
846220.4331893444,4075105.905745316,7
846220.4331893444,4075180.905745316,2
846220.4331893444,4075255.905745316,3
846220.4331893444,4075330.905745316,6
846220.4331893444,4075405.905745316,6
846220.4331893444,4075480.905745316,9
846220.4331893444,4075555.905745316,17
846220.4331893444,4075630.905745316,21
846220.4331893444,4075705.905745316,23
846220.4331893444,4075780.905745316,37
846220.4331893444,4075855.905745316,88
846220.4331893444,4075930.905745316,37
846220.4331893444,4076005.905745316,17
846220.4331893444,4076080.905745316,2
846220.4331893444,4076155.905745316,8
846220.4331893444,4076230.905745316,3
846220.4331893444,4076305.905745316,1
846220.4331893444,4076605.905745316,10
846220.4331893444,4076680.905745316,44
846220.4331893444,4076755.905745316,67
846220.4331893444,4076830.905745316,106
846220.4331893444,4076905.905745316,134
846220.4331893444,4076980.905745316,121
846220.4331893444,4077055.905745316,117
846220.4331893444,4077130.905745316,95
846220.4331893444,4077205.905745316,79
846220.4331893444,4077280.905745316,76
846220.4331893444,4077355.905745316,81
846220.4331893444,4077430.905745316,86
846220.4331893444,4077505.905745316,86
846220.4331893444,4077580.905745316,64
846220.4331893444,4077655.905745316,104
846220.4331893444,4077730.905745316,88
846220.4331893444,4077805.905745316,83
846220.4331893444,4077880.905745316,64
846220.4331893444,4077955.905745316,17
846220.4331893444,4078030.905745316,14
846220.4331893444,4078105.905745316,1
846220.4331893444,4078180.905745316,1
846220.4331893444,4083955.905745316,1
846220.4331893444,4092055.905745316,1
846220.4331893444,4092280.905745316,1
846220.4331893444,4092505.905745316,2
846220.4331893444,4092580.905745316,9
846220.4331893444,4092655.905745316,9
846220.4331893444,4092730.905745316,11
846220.4331893444,4092805.905745316,5
846220.4331893444,4092880.905745316,16
846220.4331893444,4092955.905745316,18
846220.4331893444,4093030.905745316,17
846220.4331893444,4093105.905745316,29
846220.4331893444,4093180.905745316,31
846220.4331893444,4093255.905745316,66
846220.4331893444,4093330.905745316,91
846220.4331893444,4093405.905745316,113
846220.4331893444,4093480.905745316,98
846220.4331893444,4093555.905745316,133
846220.4331893444,4093630.905745316,100
846220.4331893444,4093705.905745316,89
846220.4331893444,4093780.905745316,75
846220.4331893444,4093855.905745316,50
846220.4331893444,4093930.905745316,27
846220.4331893444,4094005.905745316,20
846220.4331893444,4094080.905745316,14
846220.4331893444,4094155.905745316,18
846220.4331893444,4094230.905745316,26
846220.4331893444,4094305.905745316,1
846220.4331893444,4094980.905745316,1
846220.4331893444,4099030.905745316,1
846220.4331893444,4099105.905745316,1
846220.4331893444,4099180.905745316,1
846220.4331893444,4099255.905745316,2
846220.4331893444,4099330.905745316,6
846220.4331893444,4099405.905745316,15
846220.4331893444,4099480.905745316,28
846220.4331893444,4099555.905745316,42
846220.4331893444,4099630.905745316,78
846220.4331893444,4099705.905745316,89
846220.4331893444,4099780.905745316,141
846220.4331893444,4099855.905745316,88
846220.4331893444,4099930.905745316,77
846220.4331893444,4100005.905745316,61
846220.4331893444,4100080.905745316,24
846220.4331893444,4100155.905745316,57
846220.4331893444,4100230.905745316,6
846295.4331893444,4073830.905745316,8
846295.4331893444,4073905.905745316,10
846295.4331893444,4073980.905745316,5
846295.4331893444,4074055.905745316,11
846295.4331893444,4074130.905745316,15
846295.4331893444,4074205.905745316,14
846295.4331893444,4074280.905745316,29
846295.4331893444,4074355.905745316,29
846295.4331893444,4074430.905745316,29
846295.4331893444,4074505.905745316,47
846295.4331893444,4074580.905745316,73
846295.4331893444,4074655.905745316,89
846295.4331893444,4074730.905745316,90
846295.4331893444,4074805.905745316,71
846295.4331893444,4074880.905745316,51
846295.4331893444,4074955.905745316,42
846295.4331893444,4075030.905745316,22
846295.4331893444,4075105.905745316,17
846295.4331893444,4075180.905745316,18
846295.4331893444,4075255.905745316,3
846295.4331893444,4075330.905745316,12
846295.4331893444,4075405.905745316,9
846295.4331893444,4075480.905745316,8
846295.4331893444,4075555.905745316,13
846295.4331893444,4075630.905745316,22
846295.4331893444,4075705.905745316,26
846295.4331893444,4075780.905745316,45
846295.4331893444,4075855.905745316,73
846295.4331893444,4075930.905745316,83
846295.4331893444,4076005.905745316,72
846295.4331893444,4076080.905745316,83
846295.4331893444,4076155.905745316,37
846295.4331893444,4076230.905745316,71
846295.4331893444,4076305.905745316,78
846295.4331893444,4076380.905745316,85
846295.4331893444,4076455.905745316,592
846295.4331893444,4076530.905745316,148
846295.4331893444,4076605.905745316,117
846295.4331893444,4076680.905745316,142
846295.4331893444,4076755.905745316,150
846295.4331893444,4076830.905745316,128
846295.4331893444,4076905.905745316,97
846295.4331893444,4076980.905745316,68
846295.4331893444,4077055.905745316,51
846295.4331893444,4077130.905745316,57
846295.4331893444,4077205.905745316,73
846295.4331893444,4077280.905745316,89
846295.4331893444,4077355.905745316,85
846295.4331893444,4077430.905745316,104
846295.4331893444,4077505.905745316,105
846295.4331893444,4077580.905745316,143
846295.4331893444,4077655.905745316,123
846295.4331893444,4077730.905745316,68
846295.4331893444,4077805.905745316,35
846295.4331893444,4077880.905745316,10
846295.4331893444,4077955.905745316,2
846295.4331893444,4078105.905745316,1
846295.4331893444,4092355.905745316,1
846295.4331893444,4092505.905745316,1
846295.4331893444,4092580.905745316,2
846295.4331893444,4092655.905745316,1
846295.4331893444,4092730.905745316,2
846295.4331893444,4092805.905745316,5
846295.4331893444,4092880.905745316,3
846295.4331893444,4092955.905745316,7
846295.4331893444,4093030.905745316,4
846295.4331893444,4093105.905745316,7
846295.4331893444,4093180.905745316,16
846295.4331893444,4093255.905745316,23
846295.4331893444,4093330.905745316,24
846295.4331893444,4093405.905745316,42
846295.4331893444,4093480.905745316,68
846295.4331893444,4093555.905745316,97
846295.4331893444,4093630.905745316,109
846295.4331893444,4093705.905745316,114
846295.4331893444,4093780.905745316,98
846295.4331893444,4093855.905745316,109
846295.4331893444,4093930.905745316,72
846295.4331893444,4094005.905745316,49
846295.4331893444,4094080.905745316,37
846295.4331893444,4094155.905745316,17
846295.4331893444,4094230.905745316,21
846295.4331893444,4094305.905745316,16
846295.4331893444,4094380.905745316,12
846295.4331893444,4099105.905745316,1
846295.4331893444,4099255.905745316,3
846295.4331893444,4099330.905745316,14
846295.4331893444,4099405.905745316,28
846295.4331893444,4099480.905745316,49
846295.4331893444,4099555.905745316,77
846295.4331893444,4099630.905745316,100
846295.4331893444,4099705.905745316,125
846295.4331893444,4099780.905745316,136
846295.4331893444,4099855.905745316,81
846295.4331893444,4099930.905745316,45
846295.4331893444,4100005.905745316,42
846295.4331893444,4100080.905745316,87
846295.4331893444,4100155.905745316,22
846370.4331893444,4073830.905745316,1
846370.4331893444,4073905.905745316,13
846370.4331893444,4073980.905745316,18
846370.4331893444,4074055.905745316,29
846370.4331893444,4074130.905745316,42
846370.4331893444,4074205.905745316,39
846370.4331893444,4074280.905745316,31
846370.4331893444,4074355.905745316,33
846370.4331893444,4074430.905745316,23
846370.4331893444,4074505.905745316,35
846370.4331893444,4074580.905745316,35
846370.4331893444,4074655.905745316,39
846370.4331893444,4074730.905745316,70
846370.4331893444,4074805.905745316,79
846370.4331893444,4074880.905745316,82
846370.4331893444,4074955.905745316,67
846370.4331893444,4075030.905745316,65
846370.4331893444,4075105.905745316,59
846370.4331893444,4075180.905745316,44
846370.4331893444,4075255.905745316,40
846370.4331893444,4075330.905745316,21
846370.4331893444,4075405.905745316,15
846370.4331893444,4075480.905745316,13
846370.4331893444,4075555.905745316,17
846370.4331893444,4075630.905745316,19
846370.4331893444,4075705.905745316,20
846370.4331893444,4075780.905745316,38
846370.4331893444,4075855.905745316,32
846370.4331893444,4075930.905745316,51
846370.4331893444,4076005.905745316,55
846370.4331893444,4076080.905745316,84
846370.4331893444,4076155.905745316,88
846370.4331893444,4076230.905745316,102
846370.4331893444,4076305.905745316,116
846370.4331893444,4076380.905745316,103
846370.4331893444,4076455.905745316,151
846370.4331893444,4076530.905745316,133
846370.4331893444,4076605.905745316,92
846370.4331893444,4076680.905745316,115
846370.4331893444,4076755.905745316,62
846370.4331893444,4076830.905745316,62
846370.4331893444,4076905.905745316,56
846370.4331893444,4076980.905745316,56
846370.4331893444,4077055.905745316,63
846370.4331893444,4077130.905745316,67
846370.4331893444,4077205.905745316,64
846370.4331893444,4077280.905745316,65
846370.4331893444,4077355.905745316,69
846370.4331893444,4077430.905745316,72
846370.4331893444,4077505.905745316,56
846370.4331893444,4077580.905745316,39
846370.4331893444,4077655.905745316,39
846370.4331893444,4077730.905745316,11
846370.4331893444,4077805.905745316,2
846370.4331893444,4085680.905745316,1
846370.4331893444,4092880.905745316,1
846370.4331893444,4092955.905745316,3
846370.4331893444,4093030.905745316,4
846370.4331893444,4093105.905745316,3
846370.4331893444,4093180.905745316,4
846370.4331893444,4093255.905745316,4
846370.4331893444,4093330.905745316,13
846370.4331893444,4093405.905745316,13
846370.4331893444,4093480.905745316,20
846370.4331893444,4093555.905745316,40
846370.4331893444,4093630.905745316,57
846370.4331893444,4093705.905745316,79
846370.4331893444,4093780.905745316,99
846370.4331893444,4093855.905745316,123
846370.4331893444,4093930.905745316,113
846370.4331893444,4094005.905745316,86
846370.4331893444,4094080.905745316,102
846370.4331893444,4094155.905745316,66
846370.4331893444,4094230.905745316,48
846370.4331893444,4094305.905745316,25
846370.4331893444,4094380.905745316,11
846370.4331893444,4094455.905745316,2
846370.4331893444,4094530.905745316,2
846370.4331893444,4094605.905745316,1
846370.4331893444,4098805.905745316,1
846370.4331893444,4098880.905745316,1
846370.4331893444,4098955.905745316,3
846370.4331893444,4099030.905745316,3
846370.4331893444,4099105.905745316,1
846370.4331893444,4099180.905745316,6
846370.4331893444,4099255.905745316,22
846370.4331893444,4099330.905745316,25
846370.4331893444,4099405.905745316,32
846370.4331893444,4099480.905745316,50
846370.4331893444,4099555.905745316,111
846370.4331893444,4099630.905745316,120
846370.4331893444,4099705.905745316,121
846370.4331893444,4099780.905745316,88
846370.4331893444,4099855.905745316,65
846370.4331893444,4099930.905745316,56
846370.4331893444,4100005.905745316,59
846370.4331893444,4100080.905745316,47
846370.4331893444,4100155.905745316,1
846445.4331893444,4073830.905745316,1
846445.4331893444,4073905.905745316,1
846445.4331893444,4073980.905745316,9
846445.4331893444,4074055.905745316,9
846445.4331893444,4074130.905745316,38
846445.4331893444,4074205.905745316,44
846445.4331893444,4074280.905745316,42
846445.4331893444,4074355.905745316,66
846445.4331893444,4074430.905745316,49
846445.4331893444,4074505.905745316,50
846445.4331893444,4074580.905745316,34
846445.4331893444,4074655.905745316,30
846445.4331893444,4074730.905745316,38
846445.4331893444,4074805.905745316,59
846445.4331893444,4074880.905745316,67
846445.4331893444,4074955.905745316,84
846445.4331893444,4075030.905745316,105
846445.4331893444,4075105.905745316,94
846445.4331893444,4075180.905745316,78
846445.4331893444,4075255.905745316,81
846445.4331893444,4075330.905745316,49
846445.4331893444,4075405.905745316,54
846445.4331893444,4075480.905745316,39
846445.4331893444,4075555.905745316,38
846445.4331893444,4075630.905745316,25
846445.4331893444,4075705.905745316,35
846445.4331893444,4075780.905745316,33
846445.4331893444,4075855.905745316,37
846445.4331893444,4075930.905745316,42
846445.4331893444,4076005.905745316,45
846445.4331893444,4076080.905745316,65
846445.4331893444,4076155.905745316,44
846445.4331893444,4076230.905745316,58
846445.4331893444,4076305.905745316,52
846445.4331893444,4076380.905745316,41
846445.4331893444,4076455.905745316,50
846445.4331893444,4076530.905745316,63
846445.4331893444,4076605.905745316,48
846445.4331893444,4076680.905745316,66
846445.4331893444,4076755.905745316,65
846445.4331893444,4076830.905745316,77
846445.4331893444,4076905.905745316,67
846445.4331893444,4076980.905745316,71
846445.4331893444,4077055.905745316,63
846445.4331893444,4077130.905745316,62
846445.4331893444,4077205.905745316,39
846445.4331893444,4077280.905745316,38
846445.4331893444,4077355.905745316,45
846445.4331893444,4077430.905745316,30
846445.4331893444,4077505.905745316,24
846445.4331893444,4077580.905745316,6
846445.4331893444,4077655.905745316,4
846445.4331893444,4077730.905745316,1
846445.4331893444,4093180.905745316,3
846445.4331893444,4093255.905745316,5
846445.4331893444,4093330.905745316,6
846445.4331893444,4093405.905745316,10
846445.4331893444,4093480.905745316,9
846445.4331893444,4093555.905745316,13
846445.4331893444,4093630.905745316,14
846445.4331893444,4093705.905745316,21
846445.4331893444,4093780.905745316,50
846445.4331893444,4093855.905745316,53
846445.4331893444,4093930.905745316,85
846445.4331893444,4094005.905745316,91
846445.4331893444,4094080.905745316,88
846445.4331893444,4094155.905745316,90
846445.4331893444,4094230.905745316,94
